迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
1,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
2,3698.379297,3369.538777,8549.941805,15617.859879,0.2368,0.2157,0.5474
3,5108.473323,2223.342251,8831.379050,16163.194624,0.3161,0.1376,0.5464
4,4928.557999,2536.366735,8873.742675,16338.667410,0.3016,0.1552,0.5431
5,4114.741293,3403.058546,7992.258910,15510.058749,0.2653,0.2194,0.5153
6,1182.357774,12743.377632,2729.303999,16655.039404,0.0710,0.7651,0.1639
