迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
52,5.913153,12.036504,6.700438,24.650095,0.2399,0.4883,0.2718
53,4.619901,13.923995,0.000000,18.543895,0.2491,0.7509,0.0000
54,6.473968,6.537486,10.597761,23.609215,0.2742,0.2769,0.4489
55,4.116868,19.643109,0.394106,24.154083,0.1704,0.8132,0.0163
56,7.245488,10.531503,7.274820,25.051811,0.2892,0.4204,0.2904
57,4.520400,7.646232,10.738168,22.904799,0.1974,0.3338,0.4688
58,9.964731,2.295138,8.980033,21.239901,0.4692,0.1081,0.4228
59,10.488506,15.659770,0.000000,26.148276,0.4011,0.5989,0.0000
60,11.755471,3.274408,7.094544,22.124422,0.5313,0.1480,0.3207
61,4.983885,19.561572,0.229859,24.775315,0.2012,0.7896,0.0093
62,11.174028,2.714688,0.318456,14.207172,0.7865,0.1911,0.0224
63,9.650610,2.018753,9.115905,20.785267,0.4643,0.0971,0.4386
64,6.790156,14.948951,0.982567,22.721674,0.2988,0.6579,0.0432
65,5.312529,16.668803,0.000000,21.981332,0.2417,0.7583,0.0000
66,5.673504,17.079581,0.000000,22.753085,0.2494,0.7506,0.0000
67,5.664671,15.241750,0.088597,20.995019,0.2698,0.7260,0.0042
68,6.534300,14.174345,2.471794,23.180439,0.2819,0.6115,0.1066
69,13.284381,10.898008,0.000000,24.182389,0.5493,0.4507,0.0000
70,11.679083,1.568192,2.208549,15.455825,0.7556,0.1015,0.1429
71,13.582489,6.218783,6.700438,26.501710,0.5125,0.2347,0.2528
72,6.529668,14.939849,3.377497,24.847014,0.2628,0.6013,0.1359
73,4.857161,18.237241,0.088597,23.183000,0.2095,0.7867,0.0038
74,13.170069,3.417631,6.700438,23.288138,0.5655,0.1468,0.2877
75,6.300692,10.190284,6.700438,23.191414,0.2717,0.4394,0.2889
76,11.416041,2.014015,8.860267,22.290323,0.5122,0.0904,0.3975
77,12.351982,9.994320,2.159829,24.506131,0.5040,0.4078,0.0881
78,5.770076,15.192712,1.390230,22.353019,0.2581,0.6797,0.0622
79,10.058804,6.357171,7.683005,24.098980,0.4174,0.2638,0.3188
80,5.913153,15.109683,4.879889,25.902725,0.2283,0.5833,0.1884
81,7.636250,14.513054,0.773939,22.923243,0.3331,0.6331,0.0338
82,7.058121,10.989818,5.160328,23.208268,0.3041,0.4735,0.2223
83,4.683744,13.368391,0.000000,18.052135,0.2595,0.7405,0.0000
84,10.600096,12.809076,0.982567,24.391739,0.4346,0.5251,0.0403
85,7.954948,17.288753,0.000000,25.243701,0.3151,0.6849,0.0000
86,8.044903,19.264960,0.000000,27.309863,0.2946,0.7054,0.0000
87,6.044266,18.954461,0.982567,25.981294,0.2326,0.7295,0.0378
88,7.595442,2.169852,13.975258,23.740552,0.3199,0.0914,0.5887
89,5.022635,20.640038,0.000000,25.662673,0.1957,0.8043,0.0000
90,4.057987,3.521685,13.907792,21.487465,0.1889,0.1639,0.6473
91,5.336212,18.533438,0.000000,23.869650,0.2236,0.7764,0.0000
92,7.832952,15.745914,0.982567,24.561432,0.3189,0.6411,0.0400
93,8.545893,17.555291,0.000000,26.101183,0.3274,0.6726,0.0000
94,8.243098,6.556140,0.773939,15.573177,0.5293,0.4210,0.0497
95,8.200940,11.242082,5.218582,24.661605,0.3325,0.4559,0.2116
96,5.748528,16.006086,0.394106,22.148720,0.2595,0.7227,0.0178
97,4.787672,9.599205,7.094544,21.481420,0.2229,0.4469,0.3303
98,8.156359,10.409023,6.813248,25.378631,0.3214,0.4101,0.2685
99,10.795117,10.785645,0.736036,22.316797,0.4837,0.4833,0.0330
100,11.303595,3.203146,0.689123,15.195864,0.7439,0.2108,0.0453
101,10.110062,8.444413,6.700438,25.254913,0.4003,0.3344,0.2653
102,9.234286,2.598939,5.828149,17.661374,0.5229,0.1472,0.3300
103,4.953784,20.825640,0.394106,26.173530,0.1893,0.7957,0.0151
104,16.758893,1.223595,6.700438,24.682926,0.6790,0.0496,0.2715
105,5.577226,1.273254,14.728822,21.579302,0.2585,0.0590,0.6825
106,7.031802,6.281807,7.704236,21.017845,0.3346,0.2989,0.3666
107,5.870507,15.072914,0.799381,21.742802,0.2700,0.6932,0.0368
108,3.874147,21.041650,0.000000,24.915797,0.1555,0.8445,0.0000
109,5.990315,18.317695,0.482703,24.790714,0.2416,0.7389,0.0195
110,9.772849,5.147953,8.090668,23.011470,0.4247,0.2237,0.3516
111,5.519024,18.756627,0.459265,24.734915,0.2231,0.7583,0.0186
112,9.591764,12.289834,1.978691,23.860289,0.4020,0.5151,0.0829
113,10.402004,18.931967,0.000000,29.333970,0.3546,0.6454,0.0000
114,9.852679,8.525951,6.700438,25.079068,0.3929,0.3400,0.2672
115,5.319453,16.582057,0.773939,22.675449,0.2346,0.7313,0.0341
116,10.110062,10.531503,5.595580,26.237145,0.3853,0.4014,0.2133
117,8.127155,10.125094,5.537326,23.789574,0.3416,0.4256,0.2328
118,6.328476,16.640258,0.229859,23.198592,0.2728,0.7173,0.0099
119,12.460727,2.047980,7.729488,22.238196,0.5603,0.0921,0.3476
120,9.156171,10.531503,6.074260,25.761934,0.3554,0.4088,0.2358
121,8.388789,11.667653,4.431875,24.488317,0.3426,0.4765,0.1810
122,9.551525,3.707222,1.237677,14.496425,0.6589,0.2557,0.0854
123,9.235758,15.374034,0.000000,24.609791,0.3753,0.6247,0.0000
124,9.069668,11.658355,6.700438,27.428461,0.3307,0.4250,0.2443
125,13.427681,10.048074,0.000000,23.475755,0.5720,0.4280,0.0000
126,12.998530,10.560731,0.773939,24.333200,0.5342,0.4340,0.0318
127,4.711930,7.480819,11.919020,24.111770,0.1954,0.3103,0.4943
128,9.856825,6.924098,6.700438,23.481362,0.4198,0.2949,0.2854
129,10.144620,19.013505,0.000000,29.158125,0.3479,0.6521,0.0000
130,9.069668,15.477032,3.897323,28.444023,0.3189,0.5441,0.1370
131,5.062800,22.413554,0.000000,27.476354,0.1843,0.8157,0.0000
132,4.888388,9.786005,10.180624,24.855017,0.1967,0.3937,0.4096
133,6.387465,14.616043,7.333074,28.336582,0.2254,0.5158,0.2588
134,7.425961,6.778704,7.152240,21.356906,0.3477,0.3174,0.3349
135,11.194655,10.409631,3.272059,24.876346,0.4500,0.4185,0.1315
136,5.516352,9.867986,6.955549,22.339886,0.2469,0.4417,0.3114
137,6.296131,18.857698,0.088597,25.242426,0.2494,0.7471,0.0035
138,5.832292,9.098948,7.324402,22.255642,0.2621,0.4088,0.3291
139,9.374853,8.986081,6.700438,25.061372,0.3741,0.3586,0.2674
140,16.362211,9.123536,1.782831,27.268578,0.6000,0.3346,0.0654
141,10.541517,5.794398,7.683005,24.018919,0.4389,0.2412,0.3199
142,9.739842,1.549640,13.363158,24.652641,0.3951,0.0629,0.5421
143,3.579695,21.667246,0.394106,25.641046,0.1396,0.8450,0.0154
144,10.833458,10.531503,5.782812,27.147773,0.3991,0.3879,0.2130
145,10.105753,14.984397,3.435751,28.525901,0.3543,0.5253,0.1204
146,5.055130,7.342431,14.033512,26.431073,0.1913,0.2778,0.5309
147,5.853001,2.018753,14.748301,22.620054,0.2588,0.0892,0.6520
148,5.976155,16.296045,1.075766,23.347966,0.2560,0.6980,0.0461
149,4.805706,13.870544,5.044992,23.721242,0.2026,0.5847,0.2127
150,5.479312,17.842242,3.377497,26.699051,0.2052,0.6683,0.1265
151,11.712575,6.904517,6.700438,25.317530,0.4626,0.2727,0.2647
152,7.391741,18.413078,0.982567,26.787386,0.2759,0.6874,0.0367
153,8.615436,13.708666,3.142396,25.466497,0.3383,0.5383,0.1234
154,6.879622,9.917239,7.683005,24.479866,0.2810,0.4051,0.3138
155,4.787672,12.659736,5.262986,22.710393,0.2108,0.5574,0.2317
156,6.806255,13.511876,2.463660,22.781791,0.2988,0.5931,0.1081
157,6.473968,19.207127,0.996124,26.677219,0.2427,0.7200,0.0373
158,7.349450,20.562357,0.000000,27.911807,0.2633,0.7367,0.0000
159,9.069668,16.464715,3.435751,28.970134,0.3131,0.5683,0.1186
160,4.647374,19.773994,0.982567,25.403935,0.1829,0.7784,0.0387
161,8.926568,11.269498,5.321240,25.517306,0.3498,0.4416,0.2085
162,10.877444,10.531503,6.057152,27.466099,0.3960,0.3834,0.2205
163,11.038412,2.259971,7.888276,21.186658,0.5210,0.1067,0.3723
164,6.674425,14.227294,1.986365,22.888084,0.2916,0.6216,0.0868
165,7.293738,5.477985,11.860766,24.632489,0.2961,0.2224,0.4815
166,10.488267,11.870168,0.982567,23.341002,0.4493,0.5086,0.0421
167,7.440091,9.869034,5.862849,23.171974,0.3211,0.4259,0.2530
168,16.318011,9.504881,3.897323,29.720216,0.5491,0.3198,0.1311
169,8.292216,15.587579,1.782831,25.662627,0.3231,0.6074,0.0695
170,8.409738,18.500103,0.000000,26.909841,0.3125,0.6875,0.0000
171,11.688811,10.998629,0.649216,23.336656,0.5009,0.4713,0.0278
172,7.611062,12.129736,6.700438,26.441237,0.2878,0.4587,0.2534
173,5.797862,18.500948,1.029050,25.327860,0.2289,0.7305,0.0406
174,5.194643,4.314266,13.220331,22.729240,0.2285,0.1898,0.5816
175,7.129805,15.286348,0.681661,23.097814,0.3087,0.6618,0.0295
176,4.867282,24.532031,0.000000,29.399312,0.1656,0.8344,0.0000
177,10.214155,5.256030,11.580327,27.050512,0.3776,0.1943,0.4281
178,3.940410,15.855181,5.319084,25.114676,0.1569,0.6313,0.2118
179,4.129626,19.785201,0.000000,23.914827,0.1727,0.8273,0.0000
180,11.488392,12.487890,3.435751,27.412034,0.4191,0.4556,0.1253
181,7.596928,14.291377,2.868055,24.756361,0.3069,0.5773,0.1159
182,10.999692,2.062833,1.540840,14.603364,0.7532,0.1413,0.1055
183,10.689595,2.295138,12.757590,25.742323,0.4153,0.0892,0.4956
184,8.525014,5.931761,7.575469,22.032244,0.3869,0.2692,0.3438
185,13.799418,5.061182,10.136189,28.996790,0.4759,0.1745,0.3496
186,6.040127,15.050236,5.386550,26.476914,0.2281,0.5684,0.2034
187,7.654430,5.981421,11.625417,25.261267,0.3030,0.2368,0.4602
188,6.585203,12.908146,6.700438,26.193787,0.2514,0.4928,0.2558
189,5.915824,10.584934,8.077110,24.577868,0.2407,0.4307,0.3286
190,4.904608,21.191636,0.000000,26.096243,0.1879,0.8121,0.0000
191,8.044903,11.025143,8.456047,27.526094,0.2923,0.4005,0.3072
192,11.517023,3.188006,6.930297,21.635326,0.5323,0.1474,0.3203
193,8.044903,2.018753,15.956750,26.020406,0.3092,0.0776,0.6132
194,5.862133,16.094306,0.480925,22.437364,0.2613,0.7173,0.0214
195,3.596524,24.727027,0.000000,28.323551,0.1270,0.8730,0.0000
196,7.064781,14.490756,4.045318,25.600856,0.2760,0.5660,0.1580
197,4.797747,3.257891,18.012988,26.068626,0.1840,0.1250,0.6910
198,9.545108,10.671235,6.700438,26.916781,0.3546,0.3965,0.2489
199,6.450932,20.670292,0.982567,28.103791,0.2295,0.7355,0.0350
200,15.248365,2.650781,10.597761,28.496907,0.5351,0.0930,0.3719
201,10.343905,3.136020,12.021678,25.501603,0.4056,0.1230,0.4714
202,4.662129,14.972793,4.336766,23.971687,0.1945,0.6246,0.1809
203,9.115870,16.143923,0.255111,25.514904,0.3573,0.6327,0.0100
204,3.513842,23.175166,0.000000,26.689008,0.1317,0.8683,0.0000
205,9.338542,1.273254,13.672690,24.284486,0.3845,0.0524,0.5630
206,4.228102,12.495641,7.683005,24.406748,0.1732,0.5120,0.3148
207,3.968531,21.876035,0.000000,25.844566,0.1536,0.8464,0.0000
208,8.520343,17.532342,0.982567,27.035251,0.3152,0.6485,0.0363
209,3.634464,21.106806,0.000000,24.741269,0.1469,0.8531,0.0000
