迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
1,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
2,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
3,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
4,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
5,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
6,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
7,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
8,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
9,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
10,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
11,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
12,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
13,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
14,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
15,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
16,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
17,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
18,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
19,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
20,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
21,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
22,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
23,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
24,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
25,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
26,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
27,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
28,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
29,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
30,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
31,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
32,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
33,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
34,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
35,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
36,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
37,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
38,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
39,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
40,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
41,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
42,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
43,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
44,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
45,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
46,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
47,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
48,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
49,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
50,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
