迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
1,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
2,8457.305434,7145.822365,8876.528727,24479.656526,0.3455,0.2919,0.3626
3,6929.599428,4973.461465,7179.801585,19082.862477,0.3631,0.2606,0.3762
