迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
72,3603.926333,12019.541510,5267.527437,20890.995281,0.1725,0.5753,0.2521
73,2738.670621,2836.324421,15582.087824,21157.082866,0.1294,0.1341,0.7365
74,6425.296272,11923.313903,1422.364068,19770.974244,0.3250,0.6031,0.0719
75,3514.317179,9418.424975,8461.567461,21394.309616,0.1643,0.4402,0.3955
76,3766.728862,11623.067149,4746.516596,20136.312606,0.1871,0.5772,0.2357
77,3128.230018,13437.279276,4318.949078,20884.458373,0.1498,0.6434,0.2068
78,552.955991,16344.858483,8374.313799,25272.128273,0.0219,0.6468,0.3314
79,3470.947871,11053.570027,4998.122893,19522.640791,0.1778,0.5662,0.2560
80,4541.809438,9036.997795,11543.798547,25122.605781,0.1808,0.3597,0.4595
81,1975.197850,5876.298526,15122.119747,22973.616123,0.0860,0.2558,0.6582
82,1602.205163,13746.405491,7822.913126,23171.523780,0.0691,0.5932,0.3376
83,4701.126573,10808.717153,5033.862680,20543.706406,0.2288,0.5261,0.2450
84,6271.472399,3294.164884,9613.951971,19179.589254,0.3270,0.1718,0.5013
85,1244.434271,18356.174098,3830.133499,23430.741868,0.0531,0.7834,0.1635
86,1390.679047,18954.016286,5130.109112,25474.804445,0.0546,0.7440,0.2014
87,4987.149103,11213.815057,3342.774335,19543.738495,0.2552,0.5738,0.1710
88,2636.710209,3099.644849,17022.824146,22759.179204,0.1159,0.1362,0.7480
89,5884.446733,11811.657245,6474.644361,24170.748340,0.2435,0.4887,0.2679
90,418.223603,12439.963935,10890.571957,23748.759495,0.0176,0.5238,0.4586
91,4094.201932,12381.596625,2585.285079,19061.083636,0.2148,0.6496,0.1356
92,6170.042618,1196.092433,10477.096962,17843.232014,0.3458,0.0670,0.5872
93,2562.148241,2204.520206,17099.079899,21865.748345,0.1172,0.1008,0.7820
94,2922.732739,11290.670599,8475.317619,22688.720957,0.1288,0.4976,0.3735
95,3552.487328,8470.263671,10776.198164,22798.949163,0.1558,0.3715,0.4727
96,4520.549849,2565.988234,16111.163244,23197.701327,0.1949,0.1106,0.6945
97,6778.580322,1765.501788,10908.812314,19452.894424,0.3485,0.0908,0.5608
98,2801.408519,20739.883347,505.833691,24047.125557,0.1165,0.8625,0.0210
99,3531.183845,13167.385348,3303.529095,20002.098289,0.1765,0.6583,0.1652
100,4159.524479,12424.639415,2373.242568,18957.406462,0.2194,0.6554,0.1252
101,3200.477204,4396.384650,12474.804478,20071.666331,0.1595,0.2190,0.6215
102,1958.331184,17694.202812,3937.587265,23590.121261,0.0830,0.7501,0.1669
103,5863.255802,5275.602374,10495.435735,21634.293911,0.2710,0.2439,0.4851
104,6341.341489,13858.656537,548.197316,20748.195342,0.3056,0.6679,0.0264
105,6187.335929,9292.431042,8805.702045,24285.469016,0.2548,0.3826,0.3626
106,552.955991,5925.047746,17126.370647,23604.374384,0.0234,0.2510,0.7256
107,6770.466732,10640.229437,2759.481137,20170.177306,0.3357,0.5275,0.1368
108,847.314059,15337.241985,8050.512928,24235.068972,0.0350,0.6329,0.3322
109,4034.954210,11623.067149,7607.734422,23265.755781,0.1734,0.4996,0.3270
110,4622.552965,4238.551325,15289.138909,24150.243199,0.1914,0.1755,0.6331
111,5238.899385,9525.946322,9777.939286,24542.784993,0.2135,0.3881,0.3984
112,3098.943436,10585.764284,12754.487654,26439.195374,0.1172,0.4004,0.4824
113,6343.007267,7826.615696,9123.131939,23292.754902,0.2723,0.3360,0.3917
114,3211.691993,11917.213016,7889.171667,23018.076676,0.1395,0.5177,0.3427
115,6590.519600,11421.699323,1344.953831,19357.172754,0.3405,0.5900,0.0695
116,2515.385989,12566.362685,8799.331068,23881.079743,0.1053,0.5262,0.3685
117,1852.885378,8473.661619,8464.620533,18791.167529,0.0986,0.4509,0.4505
118,5683.159778,12618.603595,2244.161868,20545.925241,0.2766,0.6142,0.1092
119,3158.191158,11054.301355,8170.743568,22383.236082,0.1411,0.4939,0.3650
120,704.246133,21859.766414,2244.161868,24808.174415,0.0284,0.8812,0.0905
121,2326.689821,3071.212016,18319.681375,23717.583212,0.0981,0.1295,0.7724
122,2460.343810,11984.535177,7448.833029,21893.712017,0.1124,0.5474,0.3402
123,1796.158815,15126.659465,7408.580806,24331.399086,0.0738,0.6217,0.3045
124,4919.687008,3702.852182,10878.782456,19501.321646,0.2523,0.1899,0.5578
125,2587.380480,9867.758131,11633.395271,24088.533882,0.1074,0.4096,0.4829
126,2160.646832,4837.961546,11693.620625,18692.229003,0.1156,0.2588,0.6256
127,4556.151872,11347.715895,4602.603356,20506.471123,0.2222,0.5534,0.2244
128,2750.844409,13826.413201,3427.621221,20004.878830,0.1375,0.6912,0.1713
129,4823.439046,9750.271505,11027.154229,25600.864780,0.1884,0.3809,0.4307
130,4328.034094,5074.234548,14476.388850,23878.657491,0.1813,0.2125,0.6062
131,2709.366100,9480.377577,11775.404232,23965.147908,0.1131,0.3956,0.4914
132,1344.807815,3434.166609,20082.271119,24861.245543,0.0541,0.1381,0.8078
133,2080.217012,3405.821542,17511.787120,22997.825674,0.0905,0.1481,0.7615
134,1991.103161,22323.021248,2405.503129,26719.627537,0.0745,0.8355,0.0900
135,3453.747007,5092.855295,8861.556189,17408.158490,0.1984,0.2926,0.5090
136,958.411742,13703.274935,10127.946192,24789.632868,0.0387,0.5528,0.4086
137,5740.917375,2941.319813,9998.333653,18680.570841,0.3073,0.1575,0.5352
138,2519.298793,4098.157163,9772.922713,16390.378670,0.1537,0.2500,0.5963
139,2876.549824,14129.826897,5411.546358,22417.923079,0.1283,0.6303,0.2414
140,2602.496681,13072.893924,2739.619642,18415.010247,0.1413,0.7099,0.1488
141,3950.924052,10927.576094,3889.211434,18767.711580,0.2105,0.5823,0.2072
142,4407.077050,16440.335664,5543.485691,26390.898405,0.1670,0.6230,0.2101
143,4747.949468,3448.864332,14008.569059,22205.382858,0.2138,0.1553,0.6309
144,1999.130154,11193.571752,8669.302782,21862.004687,0.0914,0.5120,0.3965
145,7051.930241,9973.224373,9996.006859,27021.161474,0.2610,0.3691,0.3699
146,4412.176418,9412.329374,9999.368444,23823.874235,0.1852,0.3951,0.4197
147,3681.203306,18210.802813,1932.547484,23824.553603,0.1545,0.7644,0.0811
148,1765.815429,18226.281895,3592.430633,23584.527956,0.0749,0.7728,0.1523
149,3401.197186,9641.377844,13215.717922,26258.292952,0.1295,0.3672,0.5033
150,3894.344185,5872.400256,10704.678407,20471.422848,0.1902,0.2869,0.5229
151,2272.732768,18451.646468,4364.078393,25088.457629,0.0906,0.7355,0.1739
152,3269.831787,9504.803538,10911.029347,23685.664672,0.1381,0.4013,0.4607
153,5813.099496,1510.305583,12541.910146,19865.315225,0.2926,0.0760,0.6313
154,2525.390579,10563.249186,11523.724472,24612.364237,0.1026,0.4292,0.4682
155,1999.130154,3607.189368,14888.832451,20495.151973,0.0975,0.1760,0.7265
156,4671.160651,14507.850094,4350.997060,23530.007805,0.1985,0.6166,0.1849
157,5091.008041,5335.874576,16483.498383,26910.381000,0.1892,0.1983,0.6125
158,6701.630429,9148.531047,8517.297929,24367.459405,0.2750,0.3754,0.3495
159,6362.644971,9558.426700,9037.367036,24958.438707,0.2549,0.3830,0.3621
160,1722.545912,16117.664831,2553.237097,20393.447840,0.0845,0.7903,0.1252
161,4630.361682,18043.880942,2585.285079,25259.527702,0.1833,0.7143,0.1023
162,7382.824023,4970.508278,8944.066405,21297.398706,0.3467,0.2334,0.4200
163,4357.747321,12258.414625,9165.495563,25781.657509,0.1690,0.4755,0.3555
164,7319.195106,10253.917755,7179.132227,24752.245087,0.2957,0.4143,0.2900
165,7203.220383,15842.493477,2697.043438,25742.757297,0.2798,0.6154,0.1048
166,5275.657047,6236.776109,8237.614753,19750.047909,0.2671,0.3158,0.4171
167,1146.439259,13644.622661,4298.729089,19089.791009,0.0601,0.7148,0.2252
168,5242.298183,11953.617557,8841.098799,26037.014539,0.2013,0.4591,0.3396
169,1561.210971,9658.947681,12158.530209,23378.688861,0.0668,0.4132,0.5201
170,2261.220380,5048.048429,14739.146842,22048.415651,0.1026,0.2290,0.6685
171,4884.527291,5095.572611,15320.577373,25300.677275,0.1931,0.2014,0.6055
172,4655.793992,5053.091764,8824.540060,18533.425815,0.2512,0.2726,0.4761
173,4055.066926,16288.171573,505.833691,20849.072190,0.1945,0.7812,0.0243
174,4642.535469,12859.940214,4525.300017,22027.775700,0.2108,0.5838,0.2054
175,1290.444976,21190.882107,2729.303999,25210.631082,0.0512,0.8406,0.1083
176,896.335244,4547.867983,16154.130926,21598.334153,0.0415,0.2106,0.7479
177,3563.999715,3164.417509,17624.474475,24352.891699,0.1463,0.1299,0.7237
178,1042.580019,14453.240794,10279.508398,25775.329211,0.0404,0.5607,0.3988
179,5251.541249,4560.086339,9948.069835,19759.697423,0.2658,0.2308,0.5035
180,7223.975836,9833.477840,4215.189998,21272.643674,0.3396,0.4623,0.1982
181,6243.631504,9558.426700,10057.622462,25859.680665,0.2414,0.3696,0.3889
182,1819.120727,2898.277023,17336.560672,22053.958422,0.0825,0.1314,0.7861
183,2925.107855,16570.483059,7475.642349,26971.233264,0.1085,0.6144,0.2772
184,890.683367,13689.332105,9229.445840,23809.461312,0.0374,0.5750,0.3876
185,6682.379087,10212.894233,2602.691146,19497.964466,0.3427,0.5238,0.1335
186,2285.152684,16590.442686,2919.401592,21794.996961,0.1048,0.7612,0.1339
187,958.411742,12275.688125,10767.010426,24001.110292,0.0399,0.5115,0.4486
188,5406.603080,2907.800044,13229.218611,21543.621735,0.2510,0.1350,0.6141
189,2922.732739,12348.076857,8977.146369,24247.955965,0.1205,0.5092,0.3702
190,5373.631774,16706.331323,5481.870088,27561.833185,0.1950,0.6061,0.1989
191,266.933461,15463.241205,10453.072111,26183.246777,0.0102,0.5906,0.3992
192,2574.633711,12845.454733,9440.388258,24860.476702,0.1036,0.5167,0.3797
193,4823.439046,12684.114945,8563.482396,26071.036386,0.1850,0.4865,0.3285
194,418.223603,10120.975440,13446.016690,23985.215733,0.0174,0.4220,0.5606
195,5481.366170,5606.404598,13092.038681,24179.809449,0.2267,0.2319,0.5414
196,4911.591541,15427.695803,4888.465764,25227.753108,0.1947,0.6115,0.1938
197,6068.508851,10475.893188,8696.746777,25241.148816,0.2404,0.4150,0.3445
198,2992.836230,11385.416557,10751.413242,25129.666029,0.1191,0.4531,0.4278
199,5712.617232,16108.489135,5411.546358,27232.652724,0.2098,0.5915,0.1987
200,3664.277027,3219.621594,10445.048981,17328.947602,0.2115,0.1858,0.6028
201,3292.823755,12979.438813,9996.006859,26268.269427,0.1254,0.4941,0.3805
202,3575.967032,12254.619549,7948.597994,23779.184575,0.1504,0.5154,0.3343
203,3866.888911,19291.227961,3645.834376,26803.951249,0.1443,0.7197,0.1360
204,2681.283863,5746.156693,15141.511839,23568.952395,0.1138,0.2438,0.6424
205,5352.328291,14986.897408,3233.085728,23572.311428,0.2271,0.6358,0.1372
206,5600.037266,10821.094138,9320.874034,25742.005438,0.2175,0.4204,0.3621
207,4255.786909,13248.437364,10775.118911,28279.343184,0.1505,0.4685,0.3810
