迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
1,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
2,5528.320713,10947.819399,8342.053237,24818.193349,0.2228,0.4411,0.3361
3,2676.680720,16483.378454,8696.700603,27856.759778,0.0961,0.5917,0.3122
4,5242.768282,15013.331130,6650.272367,26906.371779,0.1949,0.5580,0.2472
5,4980.093427,20587.565100,7399.630414,32967.288942,0.1511,0.6245,0.2245
6,4352.104227,9916.650739,21209.545516,35478.300482,0.1227,0.2795,0.5978
