迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
1,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
2,7025.058985,7603.662828,8696.746777,23325.468590,0.3012,0.3260,0.3728
3,6050.331462,8917.541722,8342.722595,23310.595779,0.2596,0.3826,0.3579
4,8397.248182,8398.924956,5214.254804,22010.427942,0.3815,0.3816,0.2369
