迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
30,3137.327080,18451.646468,6824.891593,28413.865141,0.1104,0.6494,0.2402
31,5512.814374,1350.236576,16497.440532,23360.491482,0.2360,0.0578,0.7062
32,5816.984638,17295.287263,4412.612662,27524.884564,0.2113,0.6284,0.1603
33,6921.477719,9479.729948,8949.692967,25350.900635,0.2730,0.3739,0.3530
34,1571.255771,2311.721933,16704.442631,20587.420334,0.0763,0.1123,0.8114
35,1877.150243,18918.071713,1731.310445,22526.532401,0.0833,0.8398,0.0769
36,2049.694264,1653.932896,24315.396004,28019.023165,0.0732,0.0590,0.8678
37,2797.120462,20479.911971,3041.260214,26318.292647,0.1063,0.7782,0.1156
38,2239.368049,13617.748014,16348.819936,32205.936000,0.0695,0.4228,0.5076
39,4520.549849,11410.554157,10474.186755,26405.290762,0.1712,0.4321,0.3967
40,3742.853159,8054.998458,16524.567579,28322.419196,0.1322,0.2844,0.5834
41,4556.697113,12426.994679,10454.922594,27438.614387,0.1661,0.4529,0.3810
42,1967.851922,4556.857893,20136.589779,26661.299595,0.0738,0.1709,0.7553
43,3698.775344,14540.040571,1409.137784,19647.953699,0.1883,0.7400,0.0717
44,3215.777861,21286.941563,5512.047226,30014.766650,0.1071,0.7092,0.1836
45,4689.539007,2801.401787,21186.438318,28677.379112,0.1635,0.0977,0.7388
46,6311.756035,10937.172613,7878.257479,25127.186127,0.2512,0.4353,0.3135
47,5163.436667,18358.406005,2563.583750,26085.426421,0.1979,0.7038,0.0983
48,3115.174656,18616.079713,9865.069272,31596.323641,0.0986,0.5892,0.3122
49,5167.911417,11011.645795,11272.394294,27451.951506,0.1883,0.4011,0.4106
50,4797.675618,18959.381431,9759.459652,33516.516700,0.1431,0.5657,0.2912
51,4193.049010,23123.355624,5564.976585,32881.381219,0.1275,0.7032,0.1692
52,4733.053384,2489.283548,18250.305400,25472.642332,0.1858,0.0977,0.7165
53,9741.735158,3235.157389,16071.161000,29048.053547,0.3354,0.1114,0.5533
54,3614.777320,27988.952398,1422.364068,33026.093787,0.1095,0.8475,0.0431
55,2383.124797,6251.283967,13014.346976,21648.755740,0.1101,0.2888,0.6012
56,6628.559566,15619.148171,8700.486712,30948.194449,0.2142,0.5047,0.2811
57,9816.519337,7230.792777,11666.574282,28713.886395,0.3419,0.2518,0.4063
58,2895.703542,13337.460607,17618.864916,33852.029065,0.0855,0.3940,0.5205
59,805.701403,15885.270392,12153.117869,28844.089663,0.0279,0.5507,0.4213
60,6127.012800,12524.363433,8803.184720,27454.560953,0.2232,0.4562,0.3206
61,4854.315635,2616.765395,18586.839496,26057.920526,0.1863,0.1004,0.7133
62,1280.273260,7846.002859,19413.315739,28539.591857,0.0449,0.2749,0.6802
63,2497.221745,5063.811469,22356.513340,29917.546554,0.0835,0.1693,0.7473
64,1664.545797,4719.269772,13427.490565,19811.306134,0.0840,0.2382,0.6778
65,4636.436816,24358.774303,3813.734223,32808.945342,0.1413,0.7424,0.1162
66,2440.666671,14767.768132,4260.358773,21468.793576,0.1137,0.6879,0.1984
67,5466.825340,3967.027078,16317.269864,25751.122282,0.2123,0.1541,0.6337
68,6572.092797,17078.878387,3461.530678,27112.501862,0.2424,0.6299,0.1277
69,9120.022208,17390.668946,6547.185124,33057.876278,0.2759,0.5261,0.1981
70,3169.391743,15126.046183,13848.536806,32143.974732,0.0986,0.4706,0.4308
71,4620.383777,17038.463277,1521.264588,23180.111643,0.1993,0.7350,0.0656
72,2938.644480,16185.256399,8623.453931,27747.354809,0.1059,0.5833,0.3108
73,7072.097769,19738.109340,7405.499722,34215.706830,0.2067,0.5769,0.2164
74,3223.613854,15944.063796,11667.574732,30835.252383,0.1045,0.5171,0.3784
75,3854.057535,24642.817891,1132.931158,29629.806584,0.1301,0.8317,0.0382
76,6618.194769,16106.270136,11010.007276,33734.472181,0.1962,0.4774,0.3264
77,2744.578283,5686.041823,17419.243252,25849.863359,0.1062,0.2200,0.6739
78,4629.334359,12640.480388,12190.156663,29459.971410,0.1571,0.4291,0.4138
79,4764.775194,20170.411500,2852.335516,27787.522210,0.1715,0.7259,0.1026
80,4786.152255,4366.610253,23441.620070,32594.382579,0.1468,0.1340,0.7192
81,1047.946671,3577.853545,23268.776656,27894.576872,0.0376,0.1283,0.8342
82,4088.019111,15891.505047,7896.038062,27875.562220,0.1467,0.5701,0.2833
83,4742.728435,19753.595298,1479.253543,25975.577277,0.1826,0.7605,0.0569
84,5955.549243,17342.420435,8195.376085,31493.345763,0.1891,0.5507,0.2602
85,5939.505747,23036.516543,5046.066215,34022.088505,0.1746,0.6771,0.1483
86,3116.248452,11771.742849,12728.464698,27616.455999,0.1128,0.4263,0.4609
87,2705.146256,13067.609591,3625.928846,19398.684693,0.1394,0.6736,0.1869
88,5887.879634,16628.635944,5974.860403,28491.375981,0.2067,0.5836,0.2097
89,2888.078022,20811.416859,9078.514478,32778.009359,0.0881,0.6349,0.2770
90,3640.668529,18644.206954,8273.110261,30557.985744,0.1191,0.6101,0.2707
91,2828.275566,15411.412338,9888.493739,28128.181643,0.1005,0.5479,0.3516
92,5014.696883,12019.409217,17791.673765,34825.779865,0.1440,0.3451,0.5109
93,5547.309087,21851.821419,2006.007135,29405.137641,0.1887,0.7431,0.0682
94,3812.745497,20563.107399,2450.945231,26826.798128,0.1421,0.7665,0.0914
95,4416.827171,18710.144957,7313.834666,30440.806794,0.1451,0.6146,0.2403
96,5894.631978,17959.989998,6237.571294,30092.193270,0.1959,0.5968,0.2073
97,2761.006358,1951.462409,25555.421421,30267.890189,0.0912,0.0645,0.8443
98,4800.950832,3430.822682,17466.252193,25698.025708,0.1868,0.1335,0.6797
99,8707.663065,20180.581820,3032.294518,31920.539403,0.2728,0.6322,0.0950
100,3303.173319,13490.583613,18513.208686,35306.965617,0.0936,0.3821,0.5244
101,4925.455684,2756.206086,26038.549681,33720.211451,0.1461,0.0817,0.7722
102,3654.795307,24268.921725,9380.644345,37304.361377,0.0980,0.6506,0.2515
103,5548.714627,10957.742198,15630.186012,32136.642837,0.1727,0.3410,0.4864
104,6600.479159,2414.280976,20242.595952,29257.356087,0.2256,0.0825,0.6919
105,6452.366625,17415.028981,9372.148469,33239.544074,0.1941,0.5239,0.2820
106,7000.426157,2944.809642,20786.536470,30731.772268,0.2278,0.0958,0.6764
107,3107.610417,24608.520399,10046.670174,37762.800990,0.0823,0.6517,0.2660
108,2435.732863,21741.577377,5493.876778,29671.187018,0.0821,0.7328,0.1852
109,4666.268415,24657.162559,3491.365272,32814.796246,0.1422,0.7514,0.1064
110,5591.993762,17174.930305,6289.032357,29055.956423,0.1925,0.5911,0.2164
111,5159.097428,15184.035450,15716.045026,36059.177905,0.1431,0.4211,0.4358
112,3242.705703,27010.103949,3281.101216,33533.910869,0.0967,0.8055,0.0978
113,6596.049065,23925.367426,5021.944266,35543.360756,0.1856,0.6731,0.1413
114,8714.944340,15468.940352,7731.005186,31914.889878,0.2731,0.4847,0.2422
115,3130.415432,9482.028191,18822.178241,31434.621864,0.0996,0.3016,0.5988
116,7818.414922,5239.656196,18122.903331,31180.974449,0.2507,0.1680,0.5812
117,5637.668874,13073.284747,10659.546772,29370.500394,0.1920,0.4451,0.3629
118,3990.747964,21471.815804,3787.395343,29249.959112,0.1364,0.7341,0.1295
119,3836.630674,19151.776836,9774.397780,32762.805290,0.1171,0.5846,0.2983
120,5546.776885,22549.663847,6616.890563,34713.331296,0.1598,0.6496,0.1906
121,1965.641719,22396.201485,9256.321239,33618.164443,0.0585,0.6662,0.2753
122,1420.372953,4294.122888,27774.056286,33488.552126,0.0424,0.1282,0.8294
123,5851.408044,23271.021380,8600.127265,37722.556689,0.1551,0.6169,0.2280
124,9247.580000,20745.179293,5232.717397,35225.476690,0.2625,0.5889,0.1485
125,3031.414515,20237.233858,14647.927974,37916.576347,0.0799,0.5337,0.3863
126,7563.022014,10681.277487,17926.835205,36171.134706,0.2091,0.2953,0.4956
127,5043.348574,22497.005185,2882.781474,30423.135232,0.1658,0.7395,0.0948
