迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
1,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
2,8159.770517,8917.541722,8419.463475,25496.775714,0.3200,0.3498,0.3302
3,7389.397936,4939.941696,7028.120299,19357.459931,0.3817,0.2552,0.3631
