迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
1,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
2,6068.508851,10947.819399,8018.252367,25034.580618,0.2424,0.4373,0.3203
3,3930.765772,16483.378454,7503.602455,27917.746681,0.1408,0.5904,0.2688
4,2100.903266,16346.644045,10915.898821,29363.446132,0.0715,0.5567,0.3718
5,8323.596139,10113.215243,9035.153310,27471.964692,0.3030,0.3681,0.3289
