迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
1,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
2,3011.879106,5464.444286,1668.754701,10145.078093,0.2969,0.5386,0.1645
3,3612.303219,2805.216358,3757.592736,10175.112313,0.3550,0.2757,0.3693
4,2080.316804,4238.551325,8831.379050,15150.247179,0.1373,0.2798,0.5829
