迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
1,1636.469835,4727.499851,2729.303999,9093.273685,0.1800,0.5199,0.3001
2,7203.220383,8154.563956,8237.614753,23595.399092,0.3053,0.3456,0.3491
3,5679.986780,5436.289663,6372.729427,17489.005869,0.3248,0.3108,0.3644
4,6499.213973,4620.952565,6432.758664,17552.925202,0.3703,0.2633,0.3665
5,10050.136529,9144.831932,8322.585271,27517.553732,0.3652,0.3323,0.3024
