
============================================================
处理日期: 2023-06-07
============================================================
N=3988, K=200
使用 xi 向量过滤，可访问的点数: 1038/3988
日志文件: output/travel_dist_dual_values_by_date/log_p200_20230607.txt
结果已保存到: output/travel_dist_dual_values_by_date/travel_dist_dual_values_p200_20230607.csv

进度: 1.0101% (200/19800) [Region:59, Point:2970] 已用: 0.0s, 剩余: 1.3s
进度: 1.5152% (300/19800) [Region:65, Point:3248] 已用: 0.0s, 剩余: 1.3s
进度: 2.0202% (400/19800) [Region:21, Point:1740] 已用: 0.0s, 剩余: 1.4s
进度: 2.5253% (500/19800) [Region:16, Point:1355] 已用: 0.0s, 剩余: 1.4s
进度: 3.0303% (600/19800) [Region:182, Point:3179] 已用: 0.0s, 剩余: 1.6s
进度: 3.5354% (700/19800) [Region:19, Point:3532] 已用: 0.1s, 剩余: 1.5s
进度: 4.0404% (800/19800) [Region:7, Point:3426] 已用: 0.1s, 剩余: 1.5s
进度: 4.5455% (900/19800) [Region:16, Point:2508] 已用: 0.1s, 剩余: 1.5s
进度: 5.0505% (1000/19800) [Region:82, Point:3982] 已用: 0.1s, 剩余: 1.6s
进度: 5.5556% (1100/19800) [Region:16, Point:3545] 已用: 0.1s, 剩余: 1.6s
进度: 6.0606% (1200/19800) [Region:91, Point:3541] 已用: 0.1s, 剩余: 1.6s
进度: 6.5657% (1300/19800) [Region:91, Point:1600] 已用: 0.1s, 剩余: 1.6s
进度: 7.0707% (1400/19800) [Region:91, Point:2980] 已用: 0.1s, 剩余: 1.6s
进度: 7.5758% (1500/19800) [Region:6, Point:1674] 已用: 0.1s, 剩余: 1.6s
进度: 8.0808% (1600/19800) [Region:91, Point:1782] 已用: 0.2s, 剩余: 1.8s
进度: 8.5859% (1700/19800) [Region:83, Point:3250] 已用: 0.2s, 剩余: 1.7s
进度: 9.5960% (1900/19800) [Region:183, Point:1064] 已用: 0.2s, 剩余: 1.8s
进度: 9.0909% (1800/19800) [Region:54, Point:1578] 已用: 0.2s, 剩余: 1.9s
进度: 10.1010% (2000/19800) [Region:83, Point:888] 已用: 0.2s, 剩余: 2.0s
进度: 10.6061% (2100/19800) [Region:5, Point:1563] 已用: 0.3s, 剩余: 2.2s
进度: 11.1111% (2200/19800) [Region:88, Point:2832] 已用: 0.3s, 剩余: 2.3s
进度: 11.6162% (2300/19800) [Region:67, Point:2233] 已用: 0.3s, 剩余: 2.5s
进度: 12.1212% (2400/19800) [Region:92, Point:1565] 已用: 0.3s, 剩余: 2.4s
进度: 12.6263% (2500/19800) [Region:67, Point:1748] 已用: 0.4s, 剩余: 2.4s
进度: 13.1313% (2600/19800) [Region:181, Point:3794] 已用: 0.4s, 剩余: 2.5s
进度: 13.6364% (2700/19800) [Region:89, Point:2906] 已用: 0.4s, 剩余: 2.5s
进度: 14.1414% (2800/19800) [Region:81, Point:2555] 已用: 0.4s, 剩余: 2.4s
进度: 14.6465% (2900/19800) [Region:87, Point:3569] 已用: 0.4s, 剩余: 2.5s
进度: 15.1515% (3000/19800) [Region:71, Point:3844] 已用: 0.4s, 剩余: 2.4s
进度: 15.6566% (3100/19800) [Region:22, Point:2517] 已用: 0.4s, 剩余: 2.4s
进度: 16.1616% (3200/19800) [Region:87, Point:1444] 已用: 0.5s, 剩余: 2.4s
进度: 16.6667% (3300/19800) [Region:185, Point:1560] 已用: 0.5s, 剩余: 2.4s
进度: 17.1717% (3400/19800) [Region:185, Point:1553] 已用: 0.5s, 剩余: 2.4s
进度: 17.6768% (3500/19800) [Region:14, Point:1748] 已用: 0.5s, 剩余: 2.4s
进度: 18.1818% (3600/19800) [Region:1, Point:3942] 已用: 0.5s, 剩余: 2.4s
进度: 18.6869% (3700/19800) [Region:1, Point:3625] 已用: 0.6s, 剩余: 2.4s
进度: 19.1919% (3800/19800) [Region:85, Point:911] 已用: 0.6s, 剩余: 2.4s
进度: 19.6970% (3900/19800) [Region:63, Point:3266] 已用: 0.6s, 剩余: 2.5s
进度: 20.2020% (4000/19800) [Region:0, Point:554] 已用: 0.6s, 剩余: 2.5s
