
============================================================
处理日期: 2023-04-04
============================================================
N=3988, K=200
使用 xi 向量过滤，可访问的点数: 974/3988
日志文件: output/travel_dist_dual_values_by_date/log_p200_20230404.txt
结果已保存到: output/travel_dist_dual_values_by_date/travel_dist_dual_values_p200_20230404.csv

进度: 1.0101% (200/19800) [Region:65, Point:3972] 已用: 0.0s, 剩余: 2.1s
进度: 1.5152% (300/19800) [Region:171, Point:2422] 已用: 0.0s, 剩余: 2.0s
进度: 2.0202% (400/19800) [Region:66, Point:2481] 已用: 0.0s, 剩余: 2.2s
进度: 2.5253% (500/19800) [Region:40, Point:2501] 已用: 0.1s, 剩余: 2.0s
进度: 3.0303% (600/19800) [Region:198, Point:2115] 已用: 0.1s, 剩余: 2.0s
进度: 3.5354% (700/19800) [Region:199, Point:1549] 已用: 0.1s, 剩余: 2.1s
进度: 4.0404% (800/19800) [Region:66, Point:1795] 已用: 0.1s, 剩余: 2.1s
进度: 4.5455% (900/19800) [Region:199, Point:2696] 已用: 0.1s, 剩余: 2.4s
进度: 5.5556% (1100/19800) [Region:90, Point:3563] 已用: 0.1s, 剩余: 2.5s
进度: 5.0505% (1000/19800) [Region:157, Point:330] 已用: 0.2s, 剩余: 3.0s
进度: 6.0606% (1200/19800) [Region:183, Point:691] 已用: 0.2s, 剩余: 2.5s
进度: 6.5657% (1300/19800) [Region:165, Point:3468] 已用: 0.2s, 剩余: 2.6s
进度: 7.0707% (1400/19800) [Region:190, Point:1068] 已用: 0.2s, 剩余: 2.7s
进度: 7.5758% (1500/19800) [Region:63, Point:3894] 已用: 0.2s, 剩余: 2.6s
进度: 8.0808% (1600/19800) [Region:171, Point:2038] 已用: 0.2s, 剩余: 2.7s
进度: 8.5859% (1700/19800) [Region:48, Point:3839] 已用: 0.3s, 剩余: 2.8s
进度: 9.0909% (1800/19800) [Region:16, Point:3080] 已用: 0.3s, 剩余: 2.7s
进度: 9.5960% (1900/19800) [Region:36, Point:152] 已用: 0.3s, 剩余: 2.6s
进度: 10.1010% (2000/19800) [Region:34, Point:1074] 已用: 0.3s, 剩余: 2.5s
进度: 10.6061% (2100/19800) [Region:173, Point:1522] 已用: 0.3s, 剩余: 2.5s
进度: 11.1111% (2200/19800) [Region:174, Point:1064] 已用: 0.3s, 剩余: 2.4s
进度: 11.6162% (2300/19800) [Region:193, Point:2399] 已用: 0.3s, 剩余: 2.5s
进度: 12.1212% (2400/19800) [Region:174, Point:3761] 已用: 0.3s, 剩余: 2.4s
进度: 12.6263% (2500/19800) [Region:45, Point:2471] 已用: 0.3s, 剩余: 2.4s
进度: 13.1313% (2600/19800) [Region:45, Point:3490] 已用: 0.4s, 剩余: 2.3s
进度: 13.6364% (2700/19800) [Region:169, Point:3318] 已用: 0.4s, 剩余: 2.3s
进度: 14.1414% (2800/19800) [Region:29, Point:3624] 已用: 0.4s, 剩余: 2.3s
进度: 14.6465% (2900/19800) [Region:71, Point:3783] 已用: 0.4s, 剩余: 2.3s
进度: 15.1515% (3000/19800) [Region:90, Point:3332] 已用: 0.4s, 剩余: 2.3s
进度: 15.6566% (3100/19800) [Region:185, Point:3483] 已用: 0.4s, 剩余: 2.3s
进度: 16.1616% (3200/19800) [Region:193, Point:2451] 已用: 0.5s, 剩余: 2.4s
进度: 16.6667% (3300/19800) [Region:90, Point:2380] 已用: 0.5s, 剩余: 2.4s
进度: 17.1717% (3400/19800) [Region:63, Point:526] 已用: 0.5s, 剩余: 2.4s
进度: 17.6768% (3500/19800) [Region:194, Point:2089] 已用: 0.5s, 剩余: 2.5s
进度: 18.1818% (3600/19800) [Region:7, Point:2097] 已用: 0.5s, 剩余: 2.5s
进度: 18.6869% (3700/19800) [Region:30, Point:1426] 已用: 0.6s, 剩余: 2.4s
进度: 19.1919% (3800/19800) [Region:63, Point:1366] 已用: 0.6s, 剩余: 2.4s
进度: 19.6970% (3900/19800) [Region:8, Point:3393] 已用: 0.6s, 剩余: 2.3s
进度: 20.2020% (4000/19800) [Region:6, Point:2849] 已用: 0.6s, 剩余: 2.3s
进度: 20.7071% (4100/19800) [Region:6, Point:1880] 已用: 0.6s, 剩余: 2.4s
进度: 21.2121% (4200/19800) [Region:170, Point:1186] 已用: 0.6s, 剩余: 2.3s
进度: 21.7172% (4300/19800) [Region:72, Point:1006] 已用: 0.6s, 剩余: 2.3s
进度: 22.2222% (4400/19800) [Region:39, Point:2753] 已用: 0.7s, 剩余: 2.3s
进度: 22.7273% (4500/19800) [Region:57, Point:229] 已用: 0.7s, 剩余: 2.3s
进度: 23.2323% (4600/19800) [Region:39, Point:1655] 已用: 0.7s, 剩余: 2.3s
进度: 23.7374% (4700/19800) [Region:73, Point:1927] 已用: 0.7s, 剩余: 2.2s
进度: 24.2424% (4800/19800) [Region:37, Point:3182] 已用: 0.7s, 剩余: 2.2s
进度: 24.7475% (4900/19800) [Region:74, Point:948] 已用: 0.7s, 剩余: 2.2s
进度: 25.2525% (5000/19800) [Region:74, Point:3334] 已用: 0.7s, 剩余: 2.2s
进度: 25.7576% (5100/19800) [Region:17, Point:19] 已用: 0.7s, 剩余: 2.2s
进度: 26.2626% (5200/19800) [Region:17, Point:421] 已用: 0.8s, 剩余: 2.1s
进度: 26.7677% (5300/19800) [Region:13, Point:2559] 已用: 0.8s, 剩余: 2.1s
进度: 27.2727% (5400/19800) [Region:74, Point:430] 已用: 0.8s, 剩余: 2.1s
进度: 27.7778% (5500/19800) [Region:190, Point:151] 已用: 0.8s, 剩余: 2.1s
进度: 28.2828% (5600/19800) [Region:3, Point:1315] 已用: 0.8s, 剩余: 2.0s
进度: 28.7879% (5700/19800) [Region:4, Point:3801] 已用: 0.8s, 剩余: 2.0s
进度: 29.2929% (5800/19800) [Region:58, Point:3761] 已用: 0.8s, 剩余: 2.0s
进度: 29.7980% (5900/19800) [Region:10, Point:928] 已用: 0.9s, 剩余: 2.0s
进度: 30.3030% (6000/19800) [Region:191, Point:2545] 已用: 0.9s, 剩余: 2.0s
进度: 30.8081% (6100/19800) [Region:10, Point:3884] 已用: 0.9s, 剩余: 2.0s
进度: 31.3131% (6200/19800) [Region:14, Point:2734] 已用: 0.9s, 剩余: 2.0s
进度: 31.8182% (6300/19800) [Region:14, Point:1627] 已用: 1.0s, 剩余: 2.1s
进度: 32.3232% (6400/19800) [Region:165, Point:3709] 已用: 1.0s, 剩余: 2.1s
进度: 32.8283% (6500/19800) [Region:11, Point:3352] 已用: 1.0s, 剩余: 2.1s
进度: 33.3333% (6600/19800) [Region:11, Point:2689] 已用: 1.0s, 剩余: 2.0s
进度: 33.8384% (6700/19800) [Region:43, Point:1463] 已用: 1.1s, 剩余: 2.1s
进度: 34.3434% (6800/19800) [Region:49, Point:3833] 已用: 1.1s, 剩余: 2.1s
进度: 34.8485% (6900/19800) [Region:166, Point:924] 已用: 1.1s, 剩余: 2.1s
进度: 35.3535% (7000/19800) [Region:166, Point:1124] 已用: 1.1s, 剩余: 2.0s
进度: 35.8586% (7100/19800) [Region:192, Point:1380] 已用: 1.1s, 剩余: 2.0s
进度: 36.3636% (7200/19800) [Region:158, Point:3694] 已用: 1.2s, 剩余: 2.0s
进度: 36.8687% (7300/19800) [Region:5, Point:2525] 已用: 1.2s, 剩余: 2.0s
进度: 37.3737% (7400/19800) [Region:88, Point:3138] 已用: 1.2s, 剩余: 2.0s
