InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,UseImprovedModel,UseAssignmentDependent,AvgDistMethod,AvgDistMean,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations,FailureStage
unique_coordinates_list_filtered_new.dat,47,3,0.125,3.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.760,12495.9046,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.125,3.0,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,2.107,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,3.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,57.751,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,3.0,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.703,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,3.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,79.266,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,3.0,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.161,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,3.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,2.846,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,3.0,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.077,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.5,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,49.571,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.5,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,1.672,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.5,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,98.151,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.5,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.600,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.5,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,105.658,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.5,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.156,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.5,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,2.139,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.5,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.080,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,90.415,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.0,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,2.280,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,190.512,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.0,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.478,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,57.210,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.0,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.141,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,1.468,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,2.0,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.057,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,3.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.731,12495.9046,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,47,3,0.250,3.0,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,2.445,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,3.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,128.225,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,3.0,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,1.692,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,3.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,227.985,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,3.0,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.410,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,3.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,6.626,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,3.0,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.163,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,2.5,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,141.895,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,2.5,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,2.625,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,2.5,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,142.209,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,2.5,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.925,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,2.5,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,164.895,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,2.5,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.308,-1.0000,-1.0000,false,3,-1,2
