InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,UseImprovedModel,UseAssignmentDependent,AvgDistMethod,AvgDistMean,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations,FailureStage
unique_coordinates_list_filtered_new.dat,47,3,0.125,10.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,41.467,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,10.0,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,31.658,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,10.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,43.519,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,10.0,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,7.568,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,10.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,107.223,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,10.0,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,1.880,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,10.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,66.942,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,10.0,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.836,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,9.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,57.381,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,9.0,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,24.272,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,9.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,52.759,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,9.0,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,5.023,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,9.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,152.379,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,9.0,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,2.840,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,9.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,79.684,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,9.0,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.289,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,8.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,136.525,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,8.0,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,45.211,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,8.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,104.450,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,8.0,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,7.191,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,8.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,124.799,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,8.0,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.956,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,8.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,29.795,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,8.0,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.269,-1.0000,-1.0000,false,3,-1,2
