InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,UseImprovedModel,UseAssignmentDependent,AvgDistMethod,AvgDistMean,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations,FailureStage
unique_coordinates_list_filtered_new.dat,37,3,0.125,3.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.220,63.0477,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.125,3.0,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.233,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.125,3.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,1.129,66.2770,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.125,3.0,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.114,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.125,3.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,17.950,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.125,3.0,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.112,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.125,3.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.533,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.125,3.0,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.351,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.250,3.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.068,63.0477,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.250,3.0,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,1.508,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.250,3.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,2.447,66.2770,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.250,3.0,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.649,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.250,3.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,13.826,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.250,3.0,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.030,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.250,3.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.138,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.250,3.0,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.031,-1.0000,-1.0000,false,3,-1,2
