InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,UseImprovedModel,UseAssignmentDependent,AvgDistMethod,AvgDistMean,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations,FailureStage
unique_coordinates_list_filtered_new.dat,37,3,0.125,4.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.525,62.9153,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.125,4.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,4.658,64.5315,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.125,4.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,89.348,68.7943,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.125,4.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,4646.761,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.125,3.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.235,62.9153,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.125,3.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,10.989,65.6671,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.125,3.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,2088.050,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.125,3.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,311.298,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.250,4.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.922,62.9153,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.250,4.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,6.696,64.5315,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.250,4.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,118.103,68.7943,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.250,4.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,3709.936,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.250,3.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.369,62.9153,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.250,3.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,15.345,65.6671,1.0000,true,-1,-1,0
unique_coordinates_list_filtered_new.dat,37,3,0.250,3.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,2686.978,-1.0000,-1.0000,false,2,-1,2
unique_coordinates_list_filtered_new.dat,37,3,0.250,3.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,357.842,-1.0000,-1.0000,false,3,-1,2
