InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,UseImprovedModel,UseAssignmentDependent,AvgDistMethod,AvgDistMean,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations,FailureStage
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,29.543,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.088,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,2.032,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.065,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.364,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.052,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.111,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,1.0,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.039,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,5.980,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.045,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,1.120,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.048,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.284,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.032,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.040,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.9,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.040,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,1.903,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.050,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.781,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.051,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.184,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.033,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.031,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.125,0.8,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.038,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,29.229,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.065,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,1.875,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.054,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.327,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.041,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.096,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,1.0,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.033,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,6.043,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.044,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,1.131,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.042,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.275,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.031,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.036,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.9,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.037,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.8,0.4,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,1.943,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.8,0.4,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.056,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.8,0.3,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.811,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.8,0.3,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.061,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.8,0.2,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.192,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.8,0.2,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.036,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.8,0.1,1000,true,0.00,0.00,false,false,false,true,3,-1.0000,0.038,-1.0000,-1.0000,false,3,-1,2
unique_coordinates_list_filtered_new.dat,47,3,0.250,0.8,0.1,1000,false,2.00,4.00,false,false,false,true,3,-1.0000,0.038,-1.0000,-1.0000,false,3,-1,2
