
============================================================
处理日期: 2021-08-03
============================================================
N=3988, K=200
使用 xi 向量过滤，可访问的点数: 195/3988
日志文件: output/travel_dist_dual_values_by_date/log_p200_20210803.txt
结果已保存到: output/travel_dist_dual_values_by_date/travel_dist_dual_values_p200_20210803.csv

进度: 3.5354% (700/19800) [Region:157, Point:229] 已用: 0.0s, 剩余: 0.1s
进度: 3.0303% (600/19800) [Region:76, Point:2655] 已用: 0.0s, 剩余: 0.1s
进度: 2.5253% (500/19800) [Region:183, Point:1085] 已用: 0.0s, 剩余: 0.0s
进度: 7.0707% (1400/19800) [Region:183, Point:3026] 已用: 0.0s, 剩余: 0.1s
进度: 2.0202% (400/19800) [Region:66, Point:3157] 已用: 0.0s, 剩余: 0.0s
进度: 1.5152% (300/19800) [Region:165, Point:2460] 已用: 0.0s, 剩余: 0.1s
进度: 1.0101% (200/19800) [Region:71, Point:3890] 已用: 0.0s, 剩余: 0.1s
进度: 8.5859% (1700/19800) [Region:71, Point:3213] 已用: 0.0s, 剩余: 0.1s
进度: 8.0808% (1600/19800) [Region:66, Point:1895] 已用: 0.0s, 剩余: 0.1s
进度: 7.5758% (1500/19800) [Region:191, Point:1550] 已用: 0.0s, 剩余: 0.1s
进度: 5.0505% (1000/19800) [Region:85, Point:610] 已用: 0.0s, 剩余: 0.1s
进度: 6.5657% (1300/19800) [Region:88, Point:3935] 已用: 0.0s, 剩余: 0.0s
进度: 10.1010% (2000/19800) [Region:192, Point:1015] 已用: 0.0s, 剩余: 0.1s
进度: 6.0606% (1200/19800) [Region:199, Point:2563] 已用: 0.0s, 剩余: 0.0s
进度: 5.5556% (1100/19800) [Region:73, Point:3865] 已用: 0.0s, 剩余: 0.1s
进度: 11.6162% (2300/19800) [Region:157, Point:697] 已用: 0.0s, 剩余: 0.1s
进度: 4.5455% (900/19800) [Region:76, Point:3714] 已用: 0.0s, 剩余: 0.1s
进度: 4.0404% (800/19800) [Region:82, Point:3974] 已用: 0.0s, 剩余: 0.0s
进度: 13.6364% (2700/19800) [Region:74, Point:437] 已用: 0.0s, 剩余: 0.1s
进度: 13.1313% (2600/19800) [Region:185, Point:1736] 已用: 0.0s, 剩余: 0.1s
进度: 12.6263% (2500/19800) [Region:192, Point:3333] 已用: 0.0s, 剩余: 0.1s
进度: 12.1212% (2400/19800) [Region:193, Point:3701] 已用: 0.0s, 剩余: 0.1s
进度: 14.6465% (2900/19800) [Region:193, Point:2926] 已用: 0.0s, 剩余: 0.1s
进度: 11.1111% (2200/19800) [Region:196, Point:1915] 已用: 0.0s, 剩余: 0.1s
进度: 10.6061% (2100/19800) [Region:89, Point:1633] 已用: 0.0s, 剩余: 0.1s
进度: 9.5960% (1900/19800) [Region:67, Point:1837] 已用: 0.0s, 剩余: 0.1s
进度: 16.1616% (3200/19800) [Region:197, Point:3236] 已用: 0.0s, 剩余: 0.1s
进度: 9.0909% (1800/19800) [Region:71, Point:2140] 已用: 0.0s, 剩余: 0.1s
进度: 16.6667% (3300/19800) [Region:87, Point:1804] 已用: 0.0s, 剩余: 0.1s
