
============================================================
处理日期: 2022-11-10
============================================================
N=3988, K=200
使用 xi 向量过滤，可访问的点数: 902/3988
日志文件: output/travel_dist_dual_values_by_date/log_p200_20221110.txt
结果已保存到: output/travel_dist_dual_values_by_date/travel_dist_dual_values_p200_20221110.csv
进度: 1.0101% (200/19800) [Region:65, Point:3786] 已用: 0.0s, 剩余: 0.6s
进度: 1.5152% (300/19800) [Region:15, Point:1881] 已用: 0.0s, 剩余: 0.5s
进度: 2.0202% (400/19800) [Region:102, Point:3713] 已用: 0.0s, 剩余: 0.5s
进度: 2.5253% (500/19800) [Region:102, Point:3105] 已用: 0.0s, 剩余: 0.6s
进度: 3.0303% (600/19800) [Region:102, Point:3301] 已用: 0.0s, 剩余: 0.6s
进度: 3.5354% (700/19800) [Region:115, Point:201] 已用: 0.0s, 剩余: 0.7s
进度: 4.0404% (800/19800) [Region:182, Point:3652] 已用: 0.0s, 剩余: 0.8s
进度: 4.5455% (900/19800) [Region:8, Point:570] 已用: 0.0s, 剩余: 0.9s
进度: 5.0505% (1000/19800) [Region:66, Point:1684] 已用: 0.0s, 剩余: 0.9s
进度: 5.5556% (1100/19800) [Region:26, Point:12] 已用: 0.1s, 剩余: 0.9s
进度: 6.0606% (1200/19800) [Region:90, Point:2891] 已用: 0.1s, 剩余: 0.9s
进度: 6.5657% (1300/19800) [Region:104, Point:3462] 已用: 0.1s, 剩余: 1.0s
进度: 7.0707% (1400/19800) [Region:29, Point:3415] 已用: 0.1s, 剩余: 1.0s
进度: 8.0808% (1600/19800) [Region:182, Point:3406] 已用: 0.1s, 剩余: 1.0s
进度: 8.5859% (1700/19800) [Region:110, Point:3617] 已用: 0.1s, 剩余: 1.1s
进度: 7.5758% (1500/19800) [Region:113, Point:1455] 已用: 0.1s, 剩余: 1.3s
进度: 9.0909% (1800/19800) [Region:110, Point:3052] 已用: 0.1s, 剩余: 1.1s
进度: 9.5960% (1900/19800) [Region:16, Point:755] 已用: 0.1s, 剩余: 1.1s
进度: 10.1010% (2000/19800) [Region:105, Point:2459] 已用: 0.1s, 剩余: 1.2s
