
============================================================
处理日期: 2021-06-02
============================================================
N=3988, K=200
使用 xi 向量过滤，可访问的点数: 93/3988
日志文件: output/travel_dist_dual_values_by_date/log_p200_20210602.txt
结果已保存到: output/travel_dist_dual_values_by_date/travel_dist_dual_values_p200_20210602.csv
进度: 5.5556% (1100/19800) [Region:21, Point:2698] 已用: 0.0s, 剩余: 0.0s
进度: 6.5657% (1300/19800) [Region:56, Point:3274] 已用: 0.0s, 剩余: 0.0s
进度: 5.0505% (1000/19800) [Region:96, Point:1011] 已用: 0.0s, 剩余: 0.0s
进度: 4.5455% (900/19800) [Region:54, Point:3506] 已用: 0.0s, 剩余: 0.0s
进度: 4.0404% (800/19800) [Region:57, Point:16] 已用: 0.0s, 剩余: 0.0s
进度: 3.5354% (700/19800) [Region:60, Point:1257] 已用: 0.0s, 剩余: 0.0s
进度: 10.6061% (2100/19800) [Region:60, Point:1320] 已用: 0.0s, 剩余: 0.0s
进度: 11.1111% (2200/19800) [Region:60, Point:1252] 已用: 0.0s, 剩余: 0.0s
进度: 3.0303% (600/19800) [Region:16, Point:1355] 已用: 0.0s, 剩余: 0.0s
进度: 2.5253% (500/19800) [Region:7, Point:3461] 已用: 0.0s, 剩余: 0.0s
进度: 2.0202% (400/19800) [Region:165, Point:3066] 已用: 0.0s, 剩余: 0.0s
进度: 12.6263% (2500/19800) [Region:55, Point:1839] 已用: 0.0s, 剩余: 0.0s
进度: 13.1313% (2600/19800) [Region:61, Point:3133] 已用: 0.0s, 剩余: 0.0s
进度: 13.6364% (2700/19800) [Region:127, Point:2430] 已用: 0.0s, 剩余: 0.0s
进度: 14.1414% (2800/19800) [Region:51, Point:3768] 已用: 0.0s, 剩余: 0.0s
进度: 14.6465% (2900/19800) [Region:166, Point:3118] 已用: 0.0s, 剩余: 0.0s
进度: 15.1515% (3000/19800) [Region:125, Point:2220] 已用: 0.0s, 剩余: 0.0s
进度: 1.5152% (300/19800) [Region:65, Point:3421] 已用: 0.0s, 剩余: 0.0s
进度: 15.6566% (3100/19800) [Region:52, Point:737] 已用: 0.0s, 剩余: 0.0s
进度: 1.0101% (200/19800) [Region:182, Point:2862] 已用: 0.0s, 剩余: 0.0s
进度: 12.1212% (2400/19800) [Region:7, Point:1562] 已用: 0.0s, 剩余: 0.0s
进度: 16.6667% (3300/19800) [Region:7, Point:2460] 已用: 0.0s, 剩余: 0.0s
进度: 11.6162% (2300/19800) [Region:16, Point:3060] 已用: 0.0s, 剩余: 0.0s
进度: 10.1010% (2000/19800) [Region:89, Point:1486] 已用: 0.0s, 剩余: 0.0s
进度: 9.5960% (1900/19800) [Region:31, Point:3389] 已用: 0.0s, 剩余: 0.0s
进度: 9.0909% (1800/19800) [Region:22, Point:3722] 已用: 0.0s, 剩余: 0.0s
进度: 8.5859% (1700/19800) [Region:115, Point:104] 已用: 0.0s, 剩余: 0.0s
进度: 8.0808% (1600/19800) [Region:132, Point:1724] 已用: 0.0s, 剩余: 0.0s
进度: 7.5758% (1500/19800) [Region:135, Point:1722] 已用: 0.0s, 剩余: 0.0s
进度: 7.0707% (1400/19800) [Region:83, Point:2996] 已用: 0.0s, 剩余: 0.0s
