
============================================================
处理日期: 2023-08-10
============================================================
N=3988, K=200
使用 xi 向量过滤，可访问的点数: 1161/3988
日志文件: output/travel_dist_dual_values_by_date/log_p200_20230810.txt
结果已保存到: output/travel_dist_dual_values_by_date/travel_dist_dual_values_p200_20230810.csv

进度: 1.0101% (200/19800) [Region:51, Point:3463] 已用: 0.0s, 剩余: 1.8s
进度: 1.5152% (300/19800) [Region:65, Point:2365] 已用: 0.0s, 剩余: 2.0s
进度: 2.0202% (400/19800) [Region:53, Point:3179] 已用: 0.0s, 剩余: 2.0s
进度: 2.5253% (500/19800) [Region:52, Point:3852] 已用: 0.1s, 剩余: 2.2s
进度: 3.0303% (600/19800) [Region:90, Point:1467] 已用: 0.1s, 剩余: 2.5s
进度: 3.5354% (700/19800) [Region:90, Point:1500] 已用: 0.1s, 剩余: 2.5s
进度: 4.0404% (800/19800) [Region:52, Point:24] 已用: 0.1s, 剩余: 2.9s
进度: 4.5455% (900/19800) [Region:44, Point:2739] 已用: 0.1s, 剩余: 2.7s
进度: 5.0505% (1000/19800) [Region:157, Point:1187] 已用: 0.2s, 剩余: 2.9s
进度: 5.5556% (1100/19800) [Region:16, Point:3384] 已用: 0.2s, 剩余: 2.9s
进度: 6.5657% (1300/19800) [Region:90, Point:3502] 已用: 0.2s, 剩余: 2.9s
进度: 7.0707% (1400/19800) [Region:28, Point:1957] 已用: 0.2s, 剩余: 3.0s
进度: 7.5758% (1500/19800) [Region:63, Point:3894] 已用: 0.2s, 剩余: 3.0s
进度: 8.0808% (1600/19800) [Region:182, Point:1427] 已用: 0.3s, 剩余: 3.0s
进度: 6.0606% (1200/19800) [Region:57, Point:69] 已用: 0.3s, 剩余: 4.2s
进度: 8.5859% (1700/19800) [Region:63, Point:469] 已用: 0.3s, 剩余: 3.5s
进度: 9.0909% (1800/19800) [Region:63, Point:685] 已用: 0.4s, 剩余: 3.6s
进度: 9.5960% (1900/19800) [Region:194, Point:2665] 已用: 0.4s, 剩余: 3.7s
进度: 10.1010% (2000/19800) [Region:17, Point:312] 已用: 0.4s, 剩余: 3.9s
进度: 10.6061% (2100/19800) [Region:17, Point:20] 已用: 0.5s, 剩余: 4.2s
进度: 11.1111% (2200/19800) [Region:157, Point:758] 已用: 0.5s, 剩余: 4.2s
进度: 11.6162% (2300/19800) [Region:165, Point:1556] 已用: 0.5s, 剩余: 4.0s
进度: 12.1212% (2400/19800) [Region:29, Point:1428] 已用: 0.6s, 剩余: 4.0s
进度: 12.6263% (2500/19800) [Region:29, Point:3964] 已用: 0.6s, 剩余: 4.1s
进度: 13.1313% (2600/19800) [Region:96, Point:952] 已用: 0.6s, 剩余: 4.1s
进度: 13.6364% (2700/19800) [Region:181, Point:3697] 已用: 0.6s, 剩余: 4.1s
进度: 14.1414% (2800/19800) [Region:185, Point:2536] 已用: 0.7s, 剩余: 4.1s
进度: 15.6566% (3100/19800) [Region:50, Point:2717] 已用: 0.8s, 剩余: 4.1s
进度: 14.6465% (2900/19800) [Region:64, Point:1362] 已用: 0.8s, 剩余: 4.5s
进度: 15.1515% (3000/19800) [Region:72, Point:856] 已用: 0.8s, 剩余: 4.4s
进度: 16.1616% (3200/19800) [Region:94, Point:1174] 已用: 0.8s, 剩余: 4.2s
进度: 16.6667% (3300/19800) [Region:45, Point:3039] 已用: 0.9s, 剩余: 4.4s
进度: 17.1717% (3400/19800) [Region:45, Point:3048] 已用: 0.9s, 剩余: 4.4s
进度: 17.6768% (3500/19800) [Region:165, Point:987] 已用: 1.0s, 剩余: 4.8s
进度: 18.1818% (3600/19800) [Region:157, Point:178] 已用: 1.0s, 剩余: 4.7s
进度: 18.6869% (3700/19800) [Region:133, Point:199] 已用: 1.1s, 剩余: 4.9s
进度: 19.1919% (3800/19800) [Region:92, Point:3179] 已用: 1.2s, 剩余: 5.1s
进度: 19.6970% (3900/19800) [Region:88, Point:3468] 已用: 1.2s, 剩余: 5.1s
进度: 20.2020% (4000/19800) [Region:88, Point:2874] 已用: 1.3s, 剩余: 5.1s
进度: 20.7071% (4100/19800) [Region:81, Point:2306] 已用: 1.4s, 剩余: 5.2s
进度: 21.2121% (4200/19800) [Region:57, Point:1215] 已用: 1.4s, 剩余: 5.2s
进度: 21.7172% (4300/19800) [Region:85, Point:3719] 已用: 1.4s, 剩余: 5.2s
进度: 22.2222% (4400/19800) [Region:115, Point:59] 已用: 1.5s, 剩余: 5.2s
进度: 22.7273% (4500/19800) [Region:131, Point:3724] 已用: 1.5s, 剩余: 5.2s
进度: 23.2323% (4600/19800) [Region:131, Point:1869] 已用: 1.5s, 剩余: 5.1s
