
============================================================
处理日期: 2022-05-01
============================================================
N=3988, K=200
使用 xi 向量过滤，可访问的点数: 306/3988
日志文件: output/travel_dist_dual_values_by_date/log_p200_20220501.txt
结果已保存到: output/travel_dist_dual_values_by_date/travel_dist_dual_values_p200_20220501.csv

进度: 2.0202% (400/19800) [Region:65, Point:3786] 已用: 0.0s, 剩余: 0.0s
进度: 1.5152% (300/19800) [Region:165, Point:2460] 已用: 0.0s, 剩余: 0.1s
进度: 2.5253% (500/19800) [Region:183, Point:693] 已用: 0.0s, 剩余: 0.1s
进度: 1.0101% (200/19800) [Region:103, Point:1570] 已用: 0.0s, 剩余: 0.1s
进度: 5.5556% (1100/19800) [Region:127, Point:2357] 已用: 0.0s, 剩余: 0.0s
进度: 5.0505% (1000/19800) [Region:66, Point:3157] 已用: 0.0s, 剩余: 0.0s
进度: 4.5455% (900/19800) [Region:113, Point:1721] 已用: 0.0s, 剩余: 0.0s
进度: 4.0404% (800/19800) [Region:146, Point:2702] 已用: 0.0s, 剩余: 0.0s
进度: 3.5354% (700/19800) [Region:91, Point:2677] 已用: 0.0s, 剩余: 0.1s
进度: 3.0303% (600/19800) [Region:121, Point:1828] 已用: 0.0s, 剩余: 0.1s
进度: 7.5758% (1500/19800) [Region:121, Point:2012] 已用: 0.0s, 剩余: 0.0s
进度: 7.0707% (1400/19800) [Region:146, Point:2185] 已用: 0.0s, 剩余: 0.0s
进度: 6.5657% (1300/19800) [Region:66, Point:1795] 已用: 0.0s, 剩余: 0.0s
进度: 6.0606% (1200/19800) [Region:103, Point:2814] 已用: 0.0s, 剩余: 0.0s
进度: 8.5859% (1700/19800) [Region:66, Point:1705] 已用: 0.0s, 剩余: 0.0s
进度: 8.0808% (1600/19800) [Region:146, Point:2599] 已用: 0.0s, 剩余: 0.0s
进度: 9.0909% (1800/19800) [Region:125, Point:2422] 已用: 0.0s, 剩余: 0.0s
进度: 10.1010% (2000/19800) [Region:125, Point:2852] 已用: 0.0s, 剩余: 0.0s
进度: 9.5960% (1900/19800) [Region:146, Point:1676] 已用: 0.0s, 剩余: 0.0s
进度: 10.6061% (2100/19800) [Region:92, Point:1468] 已用: 0.0s, 剩余: 0.0s
进度: 11.1111% (2200/19800) [Region:185, Point:1569] 已用: 0.0s, 剩余: 0.0s
进度: 11.6162% (2300/19800) [Region:67, Point:2051] 已用: 0.0s, 剩余: 0.0s
进度: 12.1212% (2400/19800) [Region:106, Point:2874] 已用: 0.0s, 剩余: 0.0s
进度: 12.6263% (2500/19800) [Region:147, Point:3950] 已用: 0.0s, 剩余: 0.0s
进度: 13.1313% (2600/19800) [Region:88, Point:2868] 已用: 0.0s, 剩余: 0.0s
进度: 13.6364% (2700/19800) [Region:186, Point:2589] 已用: 0.0s, 剩余: 0.0s
进度: 14.1414% (2800/19800) [Region:119, Point:2193] 已用: 0.0s, 剩余: 0.0s
进度: 14.6465% (2900/19800) [Region:101, Point:2992] 已用: 0.0s, 剩余: 0.0s
进度: 15.1515% (3000/19800) [Region:130, Point:2842] 已用: 0.0s, 剩余: 0.0s
进度: 15.6566% (3100/19800) [Region:102, Point:2645] 已用: 0.0s, 剩余: 0.0s
进度: 16.1616% (3200/19800) [Region:100, Point:3402] 已用: 0.0s, 剩余: 0.0s
进度: 16.6667% (3300/19800) [Region:166, Point:167] 已用: 0.0s, 剩余: 0.0s
进度: 17.1717% (3400/19800) [Region:100, Point:3508] 已用: 0.0s, 剩余: 0.0s
进度: 17.6768% (3500/19800) [Region:89, Point:2945] 已用: 0.0s, 剩余: 0.0s
进度: 18.1818% (3600/19800) [Region:105, Point:3010] 已用: 0.0s, 剩余: 0.0s
进度: 18.6869% (3700/19800) [Region:87, Point:1814] 已用: 0.0s, 剩余: 0.0s
进度: 19.1919% (3800/19800) [Region:184, Point:2905] 已用: 0.0s, 剩余: 0.0s
进度: 19.6970% (3900/19800) [Region:135, Point:1955] 已用: 0.0s, 剩余: 0.0s
进度: 20.2020% (4000/19800) [Region:118, Point:53] 已用: 0.0s, 剩余: 0.1s
进度: 20.7071% (4100/19800) [Region:130, Point:3140] 已用: 0.0s, 剩余: 0.1s
进度: 21.2121% (4200/19800) [Region:82, Point:3640] 已用: 0.0s, 剩余: 0.1s
进度: 21.7172% (4300/19800) [Region:140, Point:3646] 已用: 0.0s, 剩余: 0.1s
进度: 22.2222% (4400/19800) [Region:111, Point:913] 已用: 0.0s, 剩余: 0.1s
进度: 22.7273% (4500/19800) [Region:109, Point:2170] 已用: 0.0s, 剩余: 0.1s
进度: 23.2323% (4600/19800) [Region:83, Point:1077] 已用: 0.0s, 剩余: 0.1s
进度: 23.7374% (4700/19800) [Region:81, Point:1610] 已用: 0.0s, 剩余: 0.1s
进度: 24.2424% (4800/19800) [Region:136, Point:3729] 已用: 0.0s, 剩余: 0.1s
进度: 24.7475% (4900/19800) [Region:178, Point:997] 已用: 0.0s, 剩余: 0.1s
进度: 25.2525% (5000/19800) [Region:167, Point:3036] 已用: 0.0s, 剩余: 0.1s
进度: 25.7576% (5100/19800) [Region:111, Point:3278] 已用: 0.0s, 剩余: 0.1s
进度: 26.2626% (5200/19800) [Region:123, Point:2066] 已用: 0.0s, 剩余: 0.1s
进度: 26.7677% (5300/19800) [Region:124, Point:3449] 已用: 0.1s, 剩余: 0.1s
进度: 27.2727% (5400/19800) [Region:111, Point:696] 已用: 0.1s, 剩余: 0.1s
进度: 27.7778% (5500/19800) [Region:85, Point:1236] 已用: 0.1s, 剩余: 0.2s
进度: 28.2828% (5600/19800) [Region:131, Point:3497] 已用: 0.1s, 剩余: 0.2s
进度: 28.7879% (5700/19800) [Region:190, Point:121] 已用: 0.1s, 剩余: 0.2s
进度: 29.2929% (5800/19800) [Region:191, Point:1431] 已用: 0.1s, 剩余: 0.2s
进度: 29.7980% (5900/19800) [Region:149, Point:2784] 已用: 0.1s, 剩余: 0.2s
进度: 30.3030% (6000/19800) [Region:179, Point:3316] 已用: 0.1s, 剩余: 0.2s
进度: 30.8081% (6100/19800) [Region:180, Point:481] 已用: 0.1s, 剩余: 0.2s
进度: 31.3131% (6200/19800) [Region:86, Point:2495] 已用: 0.1s, 剩余: 0.2s
进度: 31.8182% (6300/19800) [Region:176, Point:3948] 已用: 0.1s, 剩余: 0.2s
进度: 32.3232% (6400/19800) [Region:94, Point:1263] 已用: 0.1s, 剩余: 0.2s
进度: 32.8283% (6500/19800) [Region:95, Point:3213] 已用: 0.1s, 剩余: 0.2s
进度: 33.3333% (6600/19800) [Region:95, Point:2206] 已用: 0.1s, 剩余: 0.2s
进度: 33.8384% (6700/19800) [Region:198, Point:3360] 已用: 0.1s, 剩余: 0.2s
进度: 34.3434% (6800/19800) [Region:199, Point:3784] 已用: 0.1s, 剩余: 0.2s
进度: 34.8485% (6900/19800) [Region:196, Point:2758] 已用: 0.1s, 剩余: 0.2s
进度: 35.3535% (7000/19800) [Region:197, Point:3774] 已用: 0.1s, 剩余: 0.2s
进度: 35.8586% (7100/19800) [Region:193, Point:1441] 已用: 0.1s, 剩余: 0.2s
进度: 36.3636% (7200/19800) [Region:138, Point:798] 已用: 0.1s, 剩余: 0.2s
进度: 36.8687% (7300/19800) [Region:143, Point:3738] 已用: 0.1s, 剩余: 0.2s
进度: 37.3737% (7400/19800) [Region:143, Point:3204] 已用: 0.1s, 剩余: 0.2s
进度: 37.8788% (7500/19800) [Region:137, Point:3878] 已用: 0.1s, 剩余: 0.2s
进度: 38.3838% (7600/19800) [Region:188, Point:1360] 已用: 0.1s, 剩余: 0.2s
进度: 38.8889% (7700/19800) [Region:93, Point:3090] 已用: 0.1s, 剩余: 0.2s
进度: 39.3939% (7800/19800) [Region:139, Point:291] 已用: 0.1s, 剩余: 0.2s
进度: 39.8990% (7900/19800) [Region:116, Point:416] 已用: 0.1s, 剩余: 0.2s
进度: 40.4040% (8000/19800) [Region:141, Point:2975] 已用: 0.1s, 剩余: 0.2s
进度: 40.9091% (8100/19800) [Region:142, Point:3411] 已用: 0.1s, 剩余: 0.2s
进度: 41.4141% (8200/19800) [Region:53, Point:3197] 已用: 0.1s, 剩余: 0.2s
进度: 41.9192% (8300/19800) [Region:54, Point:3362] 已用: 0.1s, 剩余: 0.2s
进度: 42.9293% (8500/19800) [Region:133, Point:1131] 已用: 0.1s, 剩余: 0.2s
进度: 43.4343% (8600/19800) [Region:51, Point:3322] 已用: 0.1s, 剩余: 0.2s
进度: 42.4242% (8400/19800) [Region:139, Point:1331] 已用: 0.1s, 剩余: 0.2s
进度: 43.9394% (8700/19800) [Region:50, Point:2522] 已用: 0.1s, 剩余: 0.2s
进度: 44.4444% (8800/19800) [Region:52, Point:372] 已用: 0.2s, 剩余: 0.2s
进度: 44.9495% (8900/19800) [Region:117, Point:3077] 已用: 0.2s, 剩余: 0.2s
进度: 45.4545% (9000/19800) [Region:52, Point:158] 已用: 0.2s, 剩余: 0.2s
进度: 45.9596% (9100/19800) [Region:98, Point:2767] 已用: 0.2s, 剩余: 0.2s
进度: 46.4646% (9200/19800) [Region:93, Point:181] 已用: 0.2s, 剩余: 0.2s
进度: 46.9697% (9300/19800) [Region:99, Point:1116] 已用: 0.2s, 剩余: 0.2s
进度: 47.4747% (9400/19800) [Region:60, Point:3053] 已用: 0.2s, 剩余: 0.2s
