
============================================================
处理日期: 2023-01-06
============================================================
N=3988, K=200
使用 xi 向量过滤，可访问的点数: 858/3988
日志文件: output/travel_dist_dual_values_by_date/log_p200_20230106.txt
结果已保存到: output/travel_dist_dual_values_by_date/travel_dist_dual_values_p200_20230106.csv

进度: 1.0101% (200/19800) [Region:66, Point:1786] 已用: 0.0s, 剩余: 1.0s
进度: 1.5152% (300/19800) [Region:183, Point:3529] 已用: 0.0s, 剩余: 1.0s
进度: 2.0202% (400/19800) [Region:66, Point:1824] 已用: 0.0s, 剩余: 1.1s
进度: 2.5253% (500/19800) [Region:66, Point:1816] 已用: 0.0s, 剩余: 1.1s
进度: 3.0303% (600/19800) [Region:71, Point:2462] 已用: 0.0s, 剩余: 1.2s
进度: 3.5354% (700/19800) [Region:66, Point:1687] 已用: 0.0s, 剩余: 1.2s
进度: 4.0404% (800/19800) [Region:90, Point:3332] 已用: 0.1s, 剩余: 1.2s
进度: 4.5455% (900/19800) [Region:90, Point:2226] 已用: 0.1s, 剩余: 1.4s
进度: 5.0505% (1000/19800) [Region:90, Point:1509] 已用: 0.1s, 剩余: 1.4s
进度: 5.5556% (1100/19800) [Region:67, Point:1421] 已用: 0.1s, 剩余: 1.4s
进度: 6.0606% (1200/19800) [Region:96, Point:3592] 已用: 0.1s, 剩余: 1.6s
进度: 6.5657% (1300/19800) [Region:32, Point:909] 已用: 0.1s, 剩余: 1.7s
进度: 7.0707% (1400/19800) [Region:96, Point:317] 已用: 0.1s, 剩余: 1.6s
进度: 7.5758% (1500/19800) [Region:82, Point:3952] 已用: 0.1s, 剩余: 1.6s
进度: 8.0808% (1600/19800) [Region:97, Point:2891] 已用: 0.1s, 剩余: 1.6s
进度: 8.5859% (1700/19800) [Region:97, Point:3563] 已用: 0.1s, 剩余: 1.6s
进度: 9.0909% (1800/19800) [Region:73, Point:2938] 已用: 0.2s, 剩余: 1.6s
进度: 9.5960% (1900/19800) [Region:130, Point:3347] 已用: 0.2s, 剩余: 1.5s
进度: 10.6061% (2100/19800) [Region:98, Point:3752] 已用: 0.2s, 剩余: 1.7s
进度: 10.1010% (2000/19800) [Region:91, Point:2114] 已用: 0.2s, 剩余: 1.9s
进度: 11.1111% (2200/19800) [Region:91, Point:2499] 已用: 0.2s, 剩余: 1.7s
进度: 11.6162% (2300/19800) [Region:185, Point:1738] 已用: 0.2s, 剩余: 1.8s
进度: 12.1212% (2400/19800) [Region:132, Point:2515] 已用: 0.3s, 剩余: 1.8s
进度: 12.6263% (2500/19800) [Region:115, Point:877] 已用: 0.3s, 剩余: 1.9s
进度: 13.1313% (2600/19800) [Region:116, Point:1219] 已用: 0.3s, 剩余: 1.9s
进度: 13.6364% (2700/19800) [Region:116, Point:3308] 已用: 0.3s, 剩余: 1.9s
进度: 14.1414% (2800/19800) [Region:92, Point:1803] 已用: 0.3s, 剩余: 2.0s
进度: 14.6465% (2900/19800) [Region:92, Point:2621] 已用: 0.3s, 剩余: 2.0s
进度: 15.1515% (3000/19800) [Region:117, Point:2353] 已用: 0.4s, 剩余: 2.1s
进度: 15.6566% (3100/19800) [Region:122, Point:761] 已用: 0.4s, 剩余: 2.3s
进度: 16.1616% (3200/19800) [Region:113, Point:3792] 已用: 0.4s, 剩余: 2.3s
进度: 16.6667% (3300/19800) [Region:32, Point:708] 已用: 0.5s, 剩余: 2.4s
进度: 17.1717% (3400/19800) [Region:194, Point:2818] 已用: 0.5s, 剩余: 2.3s
进度: 18.1818% (3600/19800) [Region:144, Point:313] 已用: 0.5s, 剩余: 2.3s
进度: 18.6869% (3700/19800) [Region:93, Point:1217] 已用: 0.5s, 剩余: 2.3s
进度: 19.1919% (3800/19800) [Region:113, Point:3351] 已用: 0.5s, 剩余: 2.3s
进度: 19.6970% (3900/19800) [Region:178, Point:1189] 已用: 0.5s, 剩余: 2.2s
进度: 17.6768% (3500/19800) [Region:133, Point:205] 已用: 0.6s, 剩余: 2.6s
进度: 20.2020% (4000/19800) [Region:112, Point:873] 已用: 0.6s, 剩余: 2.2s
进度: 20.7071% (4100/19800) [Region:35, Point:3357] 已用: 0.6s, 剩余: 2.3s
进度: 21.2121% (4200/19800) [Region:122, Point:2928] 已用: 0.6s, 剩余: 2.3s
进度: 21.7172% (4300/19800) [Region:166, Point:28] 已用: 0.6s, 剩余: 2.3s
进度: 22.2222% (4400/19800) [Region:166, Point:16] 已用: 0.7s, 剩余: 2.4s
进度: 22.7273% (4500/19800) [Region:140, Point:311] 已用: 0.7s, 剩余: 2.4s
进度: 23.2323% (4600/19800) [Region:171, Point:2307] 已用: 0.7s, 剩余: 2.4s
进度: 23.7374% (4700/19800) [Region:157, Point:1083] 已用: 0.8s, 剩余: 2.4s
进度: 24.2424% (4800/19800) [Region:171, Point:2425] 已用: 0.8s, 剩余: 2.5s
进度: 24.7475% (4900/19800) [Region:172, Point:3475] 已用: 0.8s, 剩余: 2.4s
进度: 25.2525% (5000/19800) [Region:172, Point:3697] 已用: 0.8s, 剩余: 2.4s
进度: 25.7576% (5100/19800) [Region:172, Point:3236] 已用: 0.8s, 剩余: 2.4s
进度: 26.2626% (5200/19800) [Region:173, Point:2051] 已用: 0.8s, 剩余: 2.3s
进度: 26.7677% (5300/19800) [Region:167, Point:3830] 已用: 0.8s, 剩余: 2.3s
进度: 27.2727% (5400/19800) [Region:136, Point:1100] 已用: 0.9s, 剩余: 2.3s
进度: 27.7778% (5500/19800) [Region:174, Point:368] 已用: 0.9s, 剩余: 2.3s
进度: 28.2828% (5600/19800) [Region:179, Point:1624] 已用: 0.9s, 剩余: 2.3s
进度: 28.7879% (5700/19800) [Region:180, Point:2981] 已用: 0.9s, 剩余: 2.3s
进度: 29.2929% (5800/19800) [Region:123, Point:2210] 已用: 0.9s, 剩余: 2.2s
进度: 29.7980% (5900/19800) [Region:95, Point:3783] 已用: 0.9s, 剩余: 2.2s
进度: 30.3030% (6000/19800) [Region:95, Point:2640] 已用: 0.9s, 剩余: 2.2s
进度: 30.8081% (6100/19800) [Region:123, Point:2224] 已用: 1.0s, 剩余: 2.1s
进度: 31.3131% (6200/19800) [Region:126, Point:1871] 已用: 1.0s, 剩余: 2.1s
进度: 32.3232% (6400/19800) [Region:169, Point:3524] 已用: 1.0s, 剩余: 2.1s
进度: 32.8283% (6500/19800) [Region:133, Point:2995] 已用: 1.0s, 剩余: 2.1s
进度: 31.8182% (6300/19800) [Region:194, Point:1538] 已用: 1.1s, 剩余: 2.3s
进度: 33.8384% (6700/19800) [Region:158, Point:2381] 已用: 1.1s, 剩余: 2.2s
进度: 34.3434% (6800/19800) [Region:158, Point:2696] 已用: 1.1s, 剩余: 2.1s
进度: 34.8485% (6900/19800) [Region:156, Point:916] 已用: 1.1s, 剩余: 2.1s
进度: 35.3535% (7000/19800) [Region:124, Point:2477] 已用: 1.2s, 剩余: 2.1s
进度: 35.8586% (7100/19800) [Region:141, Point:3735] 已用: 1.2s, 剩余: 2.1s
进度: 36.3636% (7200/19800) [Region:142, Point:2829] 已用: 1.2s, 剩余: 2.1s
进度: 36.8687% (7300/19800) [Region:186, Point:2589] 已用: 1.2s, 剩余: 2.0s
进度: 33.3333% (6600/19800) [Region:177, Point:558] 已用: 1.2s, 剩余: 2.4s
进度: 37.3737% (7400/19800) [Region:145, Point:66] 已用: 1.2s, 剩余: 2.0s
进度: 37.8788% (7500/19800) [Region:138, Point:615] 已用: 1.2s, 剩余: 2.0s
进度: 38.3838% (7600/19800) [Region:84, Point:3395] 已用: 1.3s, 剩余: 2.0s
进度: 38.8889% (7700/19800) [Region:160, Point:185] 已用: 1.3s, 剩余: 2.0s
进度: 39.3939% (7800/19800) [Region:168, Point:175] 已用: 1.3s, 剩余: 2.0s
进度: 39.8990% (7900/19800) [Region:29, Point:1911] 已用: 1.3s, 剩余: 2.0s
进度: 40.4040% (8000/19800) [Region:143, Point:1600] 已用: 1.4s, 剩余: 2.0s
进度: 40.9091% (8100/19800) [Region:139, Point:332] 已用: 1.4s, 剩余: 2.0s
进度: 41.4141% (8200/19800) [Region:139, Point:907] 已用: 1.4s, 剩余: 2.0s
进度: 41.9192% (8300/19800) [Region:153, Point:2621] 已用: 1.4s, 剩余: 2.0s
