PointID,Region_0,Region_1,Region_2
0,6033.8989582553,3573.6697761528,9440.7625373375
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,445.6553106383,7486.9485501899,5386.6225267818
6,0.1493583963,7065.7001753135,5235.9096224116
7,0,0,0
8,3852.9298593345,7077.3294952009,3650.4893675760
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,10971.1851235108,5360.1016267493,8950.6932747619
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,8727.3923397869,0.0000000000,10032.9641042727
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
