PointID,Region_0,Region_1,Region_2
0,5809.4551720207,3573.6697761528,8624.9356265864
1,0,0,0
2,8278.2950578177,3277.4571382962,4232.8915197488
3,0,0,0
4,499.5700982013,7239.2406368720,8579.1251282386
5,251.2282844456,7486.9485501899,7924.5489864486
6,0.1493583963,7065.7001753135,7657.2455448038
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,10986.7899517486,5360.1016267493,5384.2456764356
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
