PointID,Region_0,Region_1,Region_2
0,1209.9412938786,88.1565425897,9630.1828861205
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,431.5790336478,7836.2511313179,6352.3154628668
6,0.1493583963,7398.5498627857,6179.0648056423
7,3831.1020606839,6667.5251676687,1657.8913098971
8,0,0,0
9,604.2948940519,4520.8999068429,4287.3823084417
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,4556.7158177811,1011.5334953284,8725.7271809935
19,6550.6413406968,10266.3762756915,2128.8096151616
20,0,0,0
21,5571.9274282379,1791.8859745828,10559.5595282070
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,1851.7581251377,7.0600290105,9718.9170498103
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
