PointID,Region_0,Region_1,Region_2
0,5764.4404417610,2217.9066208906,6720.6101531656
1,0,0,0
2,5073.2167851818,2317.6354584975,3375.6833327925
3,0,0,0
4,0,0,0
5,349.4694467295,6542.1782849818,5594.1648080396
6,0.1493583963,6116.8020734687,5302.3267808082
7,0,0,0
8,0,0,0
9,22.0640755861,3081.3382524500,2573.8175388489
10,3577.5446985235,963.5653423291,2159.6218748348
11,0,0,0
12,2479.8382263566,4620.7317807315,2406.0448408059
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,8576.6534806683,3129.1978585025,4861.9774647089
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
