PointID,Region_0,Region_1,Region_2
0,0,0,0
1,1853.8940093942,7292.0040727869,7433.3543005895
2,0,0,0
3,4754.7927697595,14063.9637404978,4279.9193203583
4,461.9598175068,11963.2490191109,6555.0136770838
5,0,0,0
6,248.1282731613,11862.2415604858,5503.4345586082
7,0,0,0
8,0,0,0
9,866.3907873196,8651.7774729092,4313.7913428586
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,10409.9606964154,6378.8367232853,10518.9837744097
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
