PointID,Region_0,Region_1,Region_2
0,3225.0357365346,2095.6195718229,5428.2914060734
1,0,0,0
2,3792.2839186458,3519.2171444619,1275.0493238740
3,0,0,0
4,693.9971243941,6001.9812928647,6088.7090110969
5,0,0,0
6,248.1282731613,5825.8771828700,5318.0881483661
7,0,0,0
8,0,0,0
9,0.3343424415,2787.1891502834,2403.6035759964
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,5605.9791038485,1362.1661921393,5243.7205194559
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,4359.8981965308,0.0000000000,4732.3655329809
33,0,0,0
34,4327.8269985915,3077.8305255477,3238.0956330353
35,0,0,0.0000000000
36,0,0,0
