PointID,Region_0,Region_1,Region_2
0,5435.0671728152,3896.7720225951,8683.7443542075
1,0,0,0
2,0,0,0
3,2409.4469217619,11542.0505775624,1231.0985653966
4,0,0,0
5,349.4694467295,8948.0348282849,4594.0235788294
6,0.1493583963,8511.1109373060,4418.7760888727
7,0,0,0
8,995.7763189076,9737.7650939892,31.7316650089
9,0,0,0
10,0,0,0
11,0,0,0
12,3310.0886610995,7731.4166714878,868.2596103493
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
