PointID,Region_0,Region_1,Region_2
0,942.0345053065,223.5516137038,6720.6101531656
1,0,0,0
2,4042.4185399962,5928.6008592989,3375.6833327925
3,0,0,0
4,0,0,0
5,0,0,0
6,2176.4396581186,7395.3766323129,5302.3267808082
7,1352.0035376585,6664.3519371959,71.1351296904
8,0,0,0
9,135.9096627033,4517.7266763701,2573.8175388489
10,0,0,0
11,0,0,0
12,2563.8424137097,6443.7502271380,1373.1333084830
13,0,0,0
14,1202.8140543410,2399.0919098752,7554.6750306392
15,0,0,0
16,0,0,0
17,0,0,0
18,1341.8538960563,1010.6339791429,5962.3605588664
19,0,0,0
20,0,0,0
21,5217.4927912032,1795.0592050556,7103.6751105058
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
