PointID,Region_0,Region_1,Region_2
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,693.9971243940,8082.8440730946,3678.4522837914
5,0,0,0
6,166.8523047040,7789.0672949439,2789.8872467277
7,0,0,0
8,0,0,0
9,206.5398396984,4373.7428568022,537.5386295808
10,4690.6636140838,4873.3345122805,3011.1172623644
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,10827.4125778965,3578.5751789062,7911.3881642962
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,159.1446962465,5091.4595604418,6174.0712720037
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
