PointID,Region_0,Region_1,Region_2
0,1219.5214611302,223.5516137038,9630.1828861205
1,0,0,0
2,0,0,0
3,0,0,0
4,473.6451069307,7481.6640004580,7823.4253154748
5,0,0,0
6,395.7656911376,7502.3965719806,6826.0252134218
7,4181.9559181265,7139.7659018419,1926.0360671995
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,4592.1503807892,1011.5334953284,8725.7271809935
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
