PointID,Region_0,Region_1,Region_2
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,2760.9111094059,7375.8553552776,5318.0881483661
7,0,0,0
8,0,0,0
9,0.3343424415,3957.3067055679,2403.6035759964
10,404.7835580764,18.9421006770,436.2600420696
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,4327.8269985915,458.3830938183,6195.9378289102
35,0,0,0.0000000000
36,0,0,0
