PointID,Region_0,Region_1,Region_2
0,0,0,0
1,0,0,0
2,8540.5229906224,8665.1005174493,4232.8915197488
3,0,0,0
4,3437.7521746617,11963.2490191109,8579.1251282386
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,11791.4734451132,5879.9885991752,6123.0909706526
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
