PointID,Region_0,Region_1,Region_2
0,1209.9412938786,223.5516137038,11445.2780145846
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,431.5790336478,7833.0779008451,8833.9345234025
6,0.1493583963,7395.3766323129,8629.8694701513
7,0,0,0
8,0,0,0
9,604.2948940519,4517.7266763701,6427.5335372544
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,7664.5954703425,3932.7421029832,10304.6201301288
18,4556.7158177811,1010.6339791429,10575.1941640571
19,0,0,0
20,8237.2914507873,4426.0854584917,10684.4943283701
21,5571.9274282379,1795.0592050556,12043.3347578173
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
