PointID,Region_0,Region_1,Region_2
0,891.4377893984,223.5516137038,4844.2177270264
1,0,0,0
2,0,0,0
3,3859.1056008293,7787.5399245807,2467.7742672360
4,480.0869843518,5673.8976211330,3812.8516198390
5,0,0,0
6,395.7656911376,5485.0489932392,3011.7235066364
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,3574.7125248337,6398.2898029381,6.8865322881
17,5557.6992703908,2491.7026992931,5318.0930169790
18,2121.9044769926,343.6473196338,4011.2754716468
19,0,0,0
20,6130.9988448001,2980.7546711418,5792.5342114744
21,3826.8044658646,1362.1661921393,6042.5226304052
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,2723.6375396730,2410.8438660387,5375.8675590968
35,0,0,0.0000000000
36,0,0,0
