PointID,Region_0,Region_1,Region_2
0,3556.9125785245,594.0395305626,8554.7772175869
1,0,0,0
2,6690.6975920580,4212.1811785500,4144.8547707092
3,0,0,0
4,433.1681642425,6276.0943035727,7783.1148946113
5,251.2282844456,6542.1782849818,7042.8018960935
6,0.1493583963,6116.8020734687,6830.1771287615
7,0,0,0
8,0,0,0
9,0,0,0
10,3499.0524742811,3194.4691105759,3495.4187753683
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,6826.2739675340,8513.1721953523,2308.9176234245
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,4209.7471126974,10.2332594833,8467.8217744985
27,2380.6179087606,1207.8254223801,5680.9636758441
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
