PointID,Region_0,Region_1,Region_2
0,5784.6334263309,3896.7720225951,6914.1561937196
1,0,0,0
2,7468.6227832552,7402.9066265955,3939.1554753685
3,0,0,0
4,513.6463751919,8477.6338478844,5510.6698118048
5,251.2282844456,8948.0348282849,4770.9730342082
6,14.2256353869,8511.1109373060,4557.0217414445
7,0,0,0
8,3284.5457266557,9737.7650939892,3356.7533231957
9,866.3907873196,5680.5074668524,2527.5398666278
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,10827.4125778965,5655.1178649714,5829.0759799279
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
