PointID,Region_0,Region_1,Region_2
0,1196.4515789682,223.5516137038,9440.7625373375
1,0,0,0
2,0,0,0
3,0,0,0
4,499.5700982013,7481.6640004580,6288.7499773409
5,599.2283776231,7940.2062478930,5386.6225267818
6,0,0,0
7,0,0,0
8,3124.5494052698,8787.9961014751,3650.4893675760
9,669.4918166205,4694.1177866777,3740.4991887337
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,2648.8973058658,1011.5334953284,8449.9425603720
19,0,0,0
20,8384.6795814877,5959.5103709424,10142.7288444887
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,17.1040447292,2205.2926930109,5790.7139495899
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
