PointID,Region_0,Region_1,Region_2
0,0,0,0
1,0,0,0
2,6329.9422313619,6775.0117122216,4232.8915197488
3,0,0,0
4,0,0,0
5,0,0,0
6,3014.8030894426,7502.3965719806,7657.2455448038
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,4812.5023982526,4684.7539042198,7955.9897277610
19,0,0,0
20,8832.2615123424,5959.5103709424,6479.6484500641
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
