PointID,Region_0,Region_1,Region_2
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,693.9971243941,7481.6640004580,5450.6481498896
5,0,0,0
6,55.3137676764,7502.3965719806,4418.7760888727
7,0,0,0
8,1073.6630533752,8787.9961014751,1255.4959501630
9,283.3842259070,4694.1177866777,2931.2637872711
10,0,0,0
11,0,0,0
12,2528.4078507016,6813.0801099379,868.2596103493
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,4556.7158177811,4684.7539042198,7724.3568082062
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,3798.0584221238,0.0000000000,9170.8702047151
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
