PointID,Region_0,Region_1,Region_2
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,595.7559621102,5673.8976211330,5089.2339723273
5,251.2282844456,5908.9219388103,4675.0354493654
6,96.3352223052,5485.0489932392,4339.5814035090
7,668.5915040537,4296.2451705343,289.8722354681
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,1343.1973325430,4034.6353839463,763.3244842704
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,2335.8146170348,2215.7152777529,4102.1370961712
19,4047.8516681911,8002.6394078219,2081.2383835422
20,0,0,0
21,3826.8044658646,581.8506605254,6090.0938620247
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,0,0.0000000000,0
33,3361.5518967474,714.0568698971,3957.2101330431
34,957.3150605366,1188.2938911630,4181.0547285931
35,0,0,0.0000000000
36,0,0,0
