PointID,Region_0,Region_1,Region_2
0,0,0,0
1,0,0,0
2,0,0,0
3,2409.4469217619,12182.7696384677,2454.8628505507
4,0,0,0
5,349.4694467295,9785.9778525069,4238.3903336906
6,0.1493583963,9345.5771456664,4116.3640774640
7,0,0,0
8,0,0,0
9,22.0640755861,6400.2475812180,2934.6189937907
10,0,0,0
11,0,0,0
12,2479.8382263566,8332.9993482430,1438.1965579546
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,6337.4413624674,2962.3354642487,8840.6684836892
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0.0000000000,0,0
32,7771.7950948109,0.0000000000,9170.8702047151
33,0,0,0
34,0,0,0
35,0,0,0.0000000000
36,0,0,0
