PointID,Region_0,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Region_10,Region_11,Region_12,Region_13,Region_14,Region_15,Region_16,Region_17,Region_18,Region_19,Region_20,Region_21,Region_22,Region_23,Region_24,Region_25,Region_26,Region_27,Region_28,Region_29
0,Null,Null,Null,Null,Null,Null,Null,7429.7222191797,Null,Null,6604.1728595032,Null,Null,Null,Null,Null,Null,6739.6644591017,Null,Null,Null,Null,Null,5192.1176507064,Null,Null,Null,Null,Null,Null
1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
5,Null,Null,Null,Null,Null,Null,Null,5050.2797126540,Null,Null,7118.7334485430,Null,Null,Null,Null,Null,Null,Null,Null,Null,10022.9504681626,Null,Null,904.1729797527,Null,Null,Null,7900.1392280249,Null,Null
6,9118.8375605774,Null,Null,Null,Null,Null,Null,6523.6201906042,Null,Null,7139.1169201987,Null,Null,Null,Null,Null,Null,Null,Null,Null,9701.8678166476,Null,Null,238.5683190105,Null,Null,Null,6182.3301640333,Null,Null
7,8032.9208572688,Null,Null,Null,Null,Null,Null,8683.2329143885,Null,Null,6131.2270759483,Null,Null,Null,Null,Null,Null,Null,Null,Null,11176.9430065645,Null,Null,403.4331967655,Null,Null,Null,4071.1358407852,Null,Null
8,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
9,8027.6069844785,Null,Null,Null,Null,Null,Null,6743.0876588552,Null,Null,8156.9739746162,Null,Null,Null,Null,Null,Null,Null,Null,Null,8815.9635524487,Null,Null,200.9058835429,Null,Null,Null,6247.9024961603,Null,Null
10,Null,Null,Null,Null,Null,Null,Null,7123.9834596457,Null,Null,4708.9240387337,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1394.2486878347,Null,Null,Null,7634.6994513338,Null,Null
11,Null,Null,Null,Null,Null,Null,Null,9068.8443137994,Null,Null,6735.3327518675,Null,Null,Null,Null,Null,Null,5139.8688323851,Null,Null,Null,Null,Null,7299.0438649259,Null,Null,Null,Null,Null,Null
12,Null,Null,19855.9199083954,Null,Null,7305.2517822068,Null,Null,Null,Null,Null,Null,Null,Null,Null,9703.6121917644,Null,Null,Null,Null,Null,Null,6819.1543743793,Null,Null,Null,Null,Null,Null,Null
13,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
14,7695.5102480910,Null,Null,Null,Null,Null,Null,Null,Null,Null,5371.6249087550,6316.6245488665,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5074.5746074697,Null,Null,Null,3.9741660448,6277.9312305941,Null
15,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
16,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
17,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
18,10551.1730438310,Null,Null,Null,Null,14845.4846181548,Null,Null,Null,14253.6151300206,Null,Null,Null,Null,Null,19839.2300160775,Null,Null,5.3429078207,Null,Null,Null,10145.1644352672,Null,Null,Null,Null,Null,Null,3527.2674035816
19,Null,Null,14047.4209499730,Null,Null,Null,723.2976186064,Null,Null,Null,Null,Null,6484.1150919636,Null,Null,Null,Null,Null,Null,5052.2677276667,Null,3284.7608769312,Null,Null,Null,Null,Null,Null,Null,Null
20,10591.2792729341,Null,Null,Null,Null,15090.0133130045,Null,Null,Null,15633.4166405746,Null,Null,9360.1494325155,Null,Null,19489.6049661610,Null,Null,0.0096025848,10746.1439414561,Null,Null,10821.1261275773,Null,Null,Null,Null,Null,Null,4505.5908224723
21,Null,Null,14026.0007299801,Null,Null,Null,1915.8676019963,Null,Null,Null,Null,Null,5011.9526802922,Null,Null,Null,Null,Null,Null,4349.5296982369,Null,5039.5404249121,Null,Null,Null,Null,Null,Null,Null,Null
