PointID,Region_0,Region_1,Region_2
0,823.1831627598,2095.6195718229,5428.2914060734
1,NaN,NaN,NaN
2,NaN,NaN,NaN
3,NaN,NaN,NaN
4,NaN,NaN,NaN
5,NaN,NaN,NaN
6,2611.5419457674,5825.8771828700,5318.0881483661
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,247.7844450570,2787.1891502834,2403.6035759964
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,3311.9380938539,2517.9432524219,6562.7947842508
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,3976.5292825333,1362.1661921393,6042.5226304052
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,3222.0891163795,3077.8305255477,6195.9378289102
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
