PointID,Region_0,Region_1,Region_2
0,1176.4013313053,223.5516137038,10041.1340657242
1,NaN,NaN,NaN
2,NaN,NaN,NaN
3,4721.2528071862,10589.0126162528,4279.9193203583
4,727.5370869673,7481.6640004580,6555.0136770838
5,NaN,NaN,NaN
6,395.7656911376,7502.3965719806,5503.4345586082
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,864.4961868848,4694.1177866777,4313.7913428586
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,4590.2557803544,1011.5334953284,9047.0451199631
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
