PointID,Region_0,Region_1,Region_2
0,NaN,NaN,NaN
1,NaN,NaN,NaN
2,8278.2950578177,2317.6354584975,4232.8915197488
3,NaN,NaN,NaN
4,693.9971243941,7740.5474034119,8579.1251282386
5,NaN,NaN,NaN
6,395.7656911376,7486.0267318949,7657.2455448038
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,NaN,NaN,NaN
10,5553.4958473941,2090.9495838648,3495.4187753683
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,8421.1513164371,651.0514922437,8494.6024100801
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,12267.6841284914,996.3582075762,6479.6484500641
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,10986.7899517486,3129.1978585025,5384.2456764356
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
