PointID,Region_0,Region_1,Region_2
0,1209.9412938786,223.5516137038,6720.6101531656
1,NaN,NaN,NaN
2,4191.9505584073,3815.9215906415,3375.6833327925
3,NaN,NaN,NaN
4,595.7559621102,5899.1876840491,6203.2380703307
5,251.2282844456,6153.4129324928,5594.1648080396
6,96.3352223052,5727.1509360461,5302.3267808082
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,283.3842259071,2714.0118001782,2573.8175388489
10,1583.9140123360,2125.2546176588,2159.6218748348
11,NaN,NaN,NaN
12,2528.4078507016,4321.4584470845,2406.0448408059
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,6607.4826348903,2540.1777170509,5611.5610831537
18,4556.7158177811,392.4702674256,5962.3605588664
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,5219.3873916380,1344.9079400413,7103.6751105058
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
