PointID,Region_0,Region_1,Region_2
0,5784.6334263309,3573.6697761528,7631.8299033085
1,NaN,NaN,NaN
2,7468.6227832552,3277.4571382962,3410.9021145626
3,NaN,NaN,NaN
4,513.6463751919,7239.2406368720,7573.5985107446
5,251.2282844456,7486.9485501899,6966.5584131913
6,14.2256353869,7065.7001753135,6675.3906932605
7,3913.8819549027,5020.6541653175,1104.0466620134
8,NaN,NaN,NaN
9,866.3907873196,4026.6958936162,3819.4671650469
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,10120.4172577597,5360.1016267493,5085.1040266314
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
