PointID,Region_0,Region_1,Region_2
0,5809.4551720207,594.0395305626,7922.0926071935
1,NaN,NaN,NaN
2,NaN,NaN,NaN
3,NaN,NaN,NaN
4,693.9971243941,6276.0943035727,5840.1753477765
5,NaN,NaN,NaN
6,395.7656911376,6116.8020734687,4811.0067587979
7,4777.9834926547,4813.5299741852,33.0168217187
8,4027.0024577110,6632.2300169725,1667.8088479846
9,NaN,NaN,NaN
10,5553.4958473941,3194.4691105759,2994.8811646270
11,8073.3867429286,4471.0945707880,2959.3665964297
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,6171.2931083379,6916.7292139563,140.9517008970
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,6529.9584381948,10.2332594833,7857.9363732418
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
