PointID,Region_0,Region_1,Region_2
0,2256.8499857743,3893.2711860392,7631.8299033085
1,NaN,NaN,NaN
2,6987.5585083923,6555.5962574872,3410.9021145626
3,NaN,NaN,NaN
4,293.8692496482,8403.7685652914,7573.5985107446
5,NaN,NaN,NaN
6,248.1282731613,8403.1914814528,6675.3906932605
7,3913.8819549027,7526.8571416859,1104.0466620134
8,NaN,NaN,NaN
9,866.3907873196,5503.2168403592,3819.4671650469
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,4017.5481013200,3331.7281702098,8685.0927422720
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,9003.5868915008,4165.6696219163,5835.1771968036
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,6836.8155634409,1795.9587212411,7624.9046265690
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
