PointID,Region_0,Region_1,Region_2
0,5784.6334263309,2217.9066208906,8624.9356265864
1,NaN,NaN,NaN
2,7468.6227832552,4212.1811785500,4232.8915197488
3,NaN,NaN,NaN
4,513.6463751919,6276.0943035727,8579.1251282386
5,251.2282844456,6542.1782849818,7924.5489864486
6,14.2256353869,6116.8020734687,7657.2455448038
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,866.3907873196,3081.3382524500,4920.8381707682
10,4690.6636140838,3194.4691105759,3495.4187753683
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,11401.3308580916,4115.8109318373,6479.6484500641
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
