PointID,Region_0,Region_1,Region_2
0,891.4377893984,223.5516137038,4789.9224299291
1,NaN,NaN,NaN
2,3828.1168603540,3307.8014612023,193.6007496562
3,NaN,NaN,NaN
4,480.0869843518,5673.8976211330,4092.6641513855
5,NaN,NaN,NaN
6,395.7656911376,5485.0489932392,3290.2748017292
7,NaN,NaN,NaN
8,2416.0744805611,6014.9311809178,2284.3428664733
9,NaN,NaN,NaN
10,NaN,NaN,NaN
11,3758.9541899343,3589.7091661304,5.0240368346
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,2121.9044769926,343.6473196338,3960.2491433450
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,2723.6375396730,2200.5399469429,2165.6851763129
35,NaN,NaN,0.0000000000
36,4402.4157837949,1950.5987472971,5397.6122350309
