PointID,Region_0,Region_1,Region_2
0,5435.0671728152,3896.7720225951,8683.7443542075
1,NaN,NaN,NaN
2,NaN,NaN,NaN
3,2540.5548899595,11542.0505775624,2454.8628505507
4,693.9971243941,8477.6338478844,5146.9749020272
5,NaN,NaN,NaN
6,55.3137676764,8511.1109373060,4116.3640774640
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,NaN,NaN,NaN
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,3406.2745250084,7731.4166714878,1438.1965579546
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,9071.9827040398,5655.1178649714,8935.8820556737
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,5501.5818286740,3995.9996520484
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
