PointID,Region_0,Region_1,Region_2
0,NaN,NaN,NaN
1,NaN,NaN,NaN
2,NaN,NaN,NaN
3,5426.7610656902,9249.0388418761,2544.2175560369
4,499.5700982013,8082.8440730946,5725.3951236405
5,251.2282844456,8223.1669434495,4818.8437200417
6,0.1493583963,7789.0672949439,4697.4877711156
7,4777.9834926547,5293.4833927372,928.1385979627
8,NaN,NaN,NaN
9,NaN,NaN,NaN
10,5553.4958473941,4873.3345122805,4981.7042531677
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,6171.2931083379,7360.6498763277,6.8865322881
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
