PointID,Region_0,Region_1,Region_2
0,NaN,NaN,NaN
1,NaN,NaN,NaN
2,NaN,NaN,NaN
3,NaN,NaN,NaN
4,595.7559621102,11391.5189028350,6264.4453521418
5,251.2282844456,11774.4158908111,5427.8738400034
6,96.3352223052,11329.7675508437,5239.0338996930
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,NaN,NaN,NaN
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,3406.2745250084,9852.1692996812,3175.6300405376
13,7253.6308904744,880.4849388369,9418.9379915531
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,9610.2050713812,6376.5953601994,8591.8981720495
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,6453.1387470462,14396.1671806688,3507.3434028254
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
