PointID,Region_0,Region_1,Region_2
0,5784.6334263309,3893.2711860392,6914.1561937196
1,NaN,NaN,NaN
2,7468.6227832552,6555.5962574872,3939.1554753685
3,NaN,NaN,NaN
4,513.6463751919,8403.7685652914,5510.6698118048
5,251.2282844456,8840.0069650514,4770.9730342082
6,14.2256353869,8403.1914814528,4557.0217414445
7,NaN,NaN,NaN
8,3284.5457266557,9373.5536258900,2273.4774494379
9,866.3907873196,5503.2168403592,2527.5398666278
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,6711.9641875145,11135.0263041738,1225.6417496668
20,NaN,NaN,NaN
21,9572.0032669681,1795.9587212411,7408.3147983738
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
