PointID,Region_0,Region_1,Region_2
0,NaN,NaN,NaN
1,NaN,NaN,NaN
2,7468.6227832552,4212.1811785500,3447.6896402323
3,NaN,NaN,NaN
4,513.6463751919,8082.8440730946,8579.1251282386
5,251.2282844456,8223.1669434495,7924.5489864486
6,14.2256353869,7789.0672949439,7657.2455448038
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,866.3907873196,4373.7428568022,4920.8381707682
10,4690.6636140838,4873.3345122805,3495.4187753683
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,9003.9287781390,9781.5832261024,2809.7645105336
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
