PointID,Region_0,Region_1,Region_2
0,1176.4013313053,223.5516137038,8624.9356265864
1,NaN,NaN,NaN
2,5864.2096027160,3815.9215906415,4232.8915197488
3,NaN,NaN,NaN
4,547.1863377652,5899.1876840491,8579.1251282386
5,251.2282844456,6153.4129324928,7924.5489864486
6,47.7655979602,5727.1509360461,7657.2455448038
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,864.4961868848,2714.0118001782,4920.8381707682
10,2221.4909902243,2125.2546176588,3495.4187753683
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,7631.0555077692,2540.1777170509,6123.0909706526
18,4590.2557803544,392.4702674256,7955.9897277610
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,5538.3874656646,1344.9079400413,8286.6904509932
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
