PointID,Region_0,Region_1,Region_2
0,5809.4551720207,1687.8758309958,8224.1906672326
1,NaN,NaN,NaN
2,8278.2950578177,4212.1811785500,4221.5483839229
3,NaN,NaN,NaN
4,693.9971243941,6276.0943035727,7660.3229187082
5,NaN,NaN,NaN
6,395.7656911376,6116.8020734687,6718.6484280389
7,NaN,NaN,NaN
8,NaN,NaN,NaN
9,NaN,NaN,NaN
10,5553.4958473941,3194.4691105759,3259.5658301249
11,NaN,NaN,NaN
12,NaN,NaN,NaN
13,8421.1513164371,121.0207023489,8243.3577169975
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,6171.2931083379,6916.7292139563,1252.6527535431
17,NaN,NaN,NaN
18,NaN,NaN,NaN
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,NaN,0.0000000000,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
