PointID,Region_0,Region_1,Region_2
0,NaN,NaN,NaN
1,NaN,NaN,NaN
2,NaN,NaN,NaN
3,NaN,NaN,NaN
4,693.9971243941,7481.6640004580,5450.6481498896
5,NaN,NaN,NaN
6,55.3137676764,7502.3965719806,4418.7760888727
7,NaN,NaN,NaN
8,1073.6630533752,8787.9961014751,1255.4959501630
9,283.3842259070,4694.1177866777,2931.2637872711
10,NaN,NaN,NaN
11,NaN,NaN,NaN
12,2528.4078507016,6813.0801099379,868.2596103493
13,NaN,NaN,NaN
14,NaN,NaN,NaN
15,NaN,NaN,NaN
16,NaN,NaN,NaN
17,NaN,NaN,NaN
18,4556.7158177811,4684.7539042198,7724.3568082062
19,NaN,NaN,NaN
20,NaN,NaN,NaN
21,NaN,NaN,NaN
22,NaN,NaN,NaN
23,NaN,NaN,NaN
24,NaN,NaN,NaN
25,NaN,NaN,NaN
26,NaN,NaN,NaN
27,NaN,NaN,NaN
28,NaN,NaN,NaN
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,0.0000000000,NaN,NaN
32,3798.0584221238,0.0000000000,9170.8702047151
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,0.0000000000
36,NaN,NaN,NaN
